           IM.1            DS1          E(DS)
        1.05197       0.455978       0.455978
        1.06707       0.445353       0.445353
        1.08217       0.434475       0.434475
        1.09727       0.423419       0.423419
        1.11237       0.424592       0.424592
        1.12747       0.425575       0.425575
        1.14258       0.432222       0.432222
        1.15768        0.43604        0.43604
        1.17278       0.439775       0.439775
        1.18788       0.443466       0.443466
        1.20298       0.447922       0.447922
        1.21808       0.456113       0.456113
        1.23318       0.464244       0.464244
        1.24828       0.472313       0.472313
        1.26338       0.480318       0.480318
        1.27848       0.488257       0.488257
        1.29359       0.496129       0.496129
        1.30869       0.508212       0.508212
        1.32379       0.523067       0.523067
        1.33889       0.537449       0.537449
        1.35399       0.551347       0.551347
        1.36909       0.564801       0.564801
        1.38419       0.577802       0.577802
        1.39929       0.590357       0.590357
        1.41439       0.594968       0.594968
        1.42949       0.599104       0.599104
         1.4446       0.603162       0.603162
         1.4597       0.607143       0.607143
         1.4748       0.611047       0.611047
         1.4899       0.614825       0.614825
          1.505       0.617341       0.617341
         1.5201       0.617341       0.617341
         1.5352       0.617341       0.617341
         1.5503       0.617341       0.617341
         1.5654       0.617341       0.617341
        1.58051       0.617341       0.617341
        1.59561       0.617341       0.617341
        1.61071       0.617341       0.617341
        1.62581       0.617341       0.617341
        1.64091       0.617341       0.617341
        1.65601       0.617341       0.617341
        1.67111       0.617341       0.617341
        1.68621       0.617341       0.617341
        1.70131       0.617341       0.617341
        1.71641       0.617341       0.617341
        1.73152       0.617341       0.617341
        1.74662       0.617341       0.617341
        1.76172       0.617341       0.617341
        1.77682       0.617341       0.617341
        1.79192       0.617341       0.617341
        1.80702       0.617341       0.617341
        1.82212       0.617341       0.617341
        1.83722       0.617341       0.617341
        1.85232       0.617341       0.617341
        1.86742       0.617341       0.617341
        1.88253       0.617341       0.617341
        1.89763       0.617341       0.617341
        1.91273       0.617341       0.617341
        1.92783       0.617341       0.617341
        1.94293       0.617341       0.617341
        1.95803       0.617341       0.617341
        1.97313       0.617341       0.617341
        1.98823       0.617341       0.617341
        2.00333       0.617341       0.617341
        2.01843       0.617341       0.617341
        2.03354       0.617341       0.617341
        2.04864       0.617341       0.617341
        2.06374       0.617341       0.617341
        2.07884       0.617341       0.617341
        2.09394       0.617341       0.617341
        2.10904       0.617341       0.617341
        2.12414       0.617341       0.617341
        2.13924       0.617341       0.617341
        2.15434       0.617341       0.617341
        2.16944       0.617341       0.617341
        2.18455       0.617341       0.617341
        2.19965       0.617341       0.617341
        2.21475       0.617341       0.617341
        2.22985       0.617341       0.617341
        2.24495       0.617341       0.617341
        2.26005       0.617341       0.617341
        2.27515       0.617341       0.617341
        2.29025       0.617341       0.617341
        2.30535       0.617341       0.617341
        2.32045       0.617341       0.617341
        2.33556       0.617341       0.617341
        2.35066       0.617341       0.617341
        2.36576       0.617341       0.617341
        2.38086       0.617341       0.617341
        2.39596       0.617341       0.617341
        2.41106       0.617341       0.617341
        2.42616       0.617341       0.617341
        2.44126       0.617341       0.617341
        2.45636       0.617341       0.617341
        2.47146       0.617341       0.617341
        2.48657       0.617341       0.617341
        2.50167       0.617341       0.617341
        2.51677       0.617341       0.617341
        2.53187       0.617341       0.617341
        2.54697       0.617341       0.617341
        2.56207       0.617341       0.617341
        2.57717       0.617341       0.617341
        2.59227       0.617341       0.617341
        2.60737       0.617341       0.617341
        2.62247       0.617341       0.617341
        2.63758       0.617341       0.617341
        2.65268       0.617341       0.617341
        2.66778       0.617341       0.617341
        2.68288       0.617341       0.617341
        2.69798       0.617341       0.617341
        2.71308       0.617341       0.617341
        2.72818       0.617341       0.617341
        2.74328       0.617341       0.617341
        2.75838       0.617341       0.617341
        2.77348       0.617341       0.617341
        2.78859       0.617341       0.617341
        2.80369       0.617341       0.617341
        2.81879       0.617341       0.617341
        2.83389       0.617341       0.617341
        2.84899       0.617341       0.617341
        2.86409       0.617341       0.617341
        2.87919       0.617341       0.617341
        2.89429       0.617341       0.617341
        2.90939       0.617341       0.617341
        2.92449       0.617341       0.617341
         2.9396       0.617341       0.617341
         2.9547       0.617341       0.617341
         2.9698       0.617341       0.617341
         2.9849       0.617341       0.617341
            3.0       0.617341       0.617341
