           IM.1            DS1          E(DS)
        2.06374     0.00584414     0.00584414
        2.07884     0.00584414     0.00584414
        2.09394     0.00584414     0.00584414
        2.10904     0.00584414     0.00584414
        2.12414     0.00584414     0.00584414
        2.13924     0.00584414     0.00584414
        2.15434     0.00584414     0.00584414
        2.16944     0.00584414     0.00584414
        2.18455     0.00584414     0.00584414
        2.19965     0.00584414     0.00584414
        2.21475     0.00584414     0.00584414
        2.22985     0.00584414     0.00584414
        2.24495     0.00584414     0.00584414
        2.26005     0.00584414     0.00584414
        2.27515     0.00584414     0.00584414
        2.29025     0.00584414     0.00584414
        2.30535     0.00584414     0.00584414
        2.32045     0.00584414     0.00584414
        2.33556     0.00584414     0.00584414
        2.35066     0.00584414     0.00584414
        2.36576     0.00584414     0.00584414
        2.38086     0.00584414     0.00584414
        2.39596     0.00584414     0.00584414
        2.41106     0.00584414     0.00584414
        2.42616     0.00584414     0.00584414
        2.44126     0.00584414     0.00584414
        2.45636     0.00584414     0.00584414
        2.47146     0.00584414     0.00584414
        2.48657     0.00584414     0.00584414
        2.50167     0.00584414     0.00584414
        2.51677     0.00584414     0.00584414
        2.53187     0.00584414     0.00584414
        2.54697     0.00584414     0.00584414
        2.56207     0.00584414     0.00584414
        2.57717     0.00584414     0.00584414
        2.59227     0.00584414     0.00584414
        2.60737     0.00584414     0.00584414
        2.62247     0.00584414     0.00584414
        2.63758     0.00584414     0.00584414
        2.65268     0.00584414     0.00584414
        2.66778     0.00584414     0.00584414
        2.68288     0.00584414     0.00584414
        2.69798     0.00584414     0.00584414
        2.71308     0.00584414     0.00584414
        2.72818     0.00584414     0.00584414
        2.74328     0.00584414     0.00584414
        2.75838     0.00584414     0.00584414
        2.77348     0.00584414     0.00584414
        2.78859     0.00584414     0.00584414
        2.80369     0.00584414     0.00584414
        2.81879     0.00584414     0.00584414
        2.83389     0.00584414     0.00584414
        2.84899     0.00584414     0.00584414
        2.86409     0.00584414     0.00584414
        2.87919     0.00584414     0.00584414
        2.89429     0.00584414     0.00584414
        2.90939     0.00584414     0.00584414
        2.92449     0.00584414     0.00584414
         2.9396     0.00584414     0.00584414
         2.9547     0.00584414     0.00584414
         2.9698     0.00584414     0.00584414
         2.9849     0.00584414     0.00584414
            3.0     0.00584414     0.00584414
