           IM.1            DS1            DS2          E(DS)
        2.16944        1.00005       0.999478        1.99953
        2.18455        1.00005       0.999478        1.99953
        2.19965        1.00005       0.999478        1.99953
        2.21475        1.00005       0.999478        1.99953
        2.22985        1.00005       0.999478        1.99953
        2.24495        1.00005       0.999478        1.99953
        2.26005        1.00005       0.999478        1.99953
        2.27515        1.00005       0.999478        1.99953
        2.29025        1.00005       0.999478        1.99953
        2.30535        1.00005       0.999478        1.99953
        2.32045        1.00005       0.999478        1.99953
        2.33556        1.00005       0.999478        1.99953
        2.35066        1.00005       0.999478        1.99953
        2.36576        1.00005       0.999478        1.99953
        2.38086        1.00005       0.999478        1.99953
        2.39596        1.00005       0.999478        1.99953
        2.41106        1.00005       0.999478        1.99953
        2.42616        1.00005       0.999478        1.99953
        2.44126        1.00005       0.999478        1.99953
        2.45636        1.00005       0.999478        1.99953
        2.47146        1.00005       0.999478        1.99953
        2.48657        1.00005       0.999478        1.99953
        2.50167        1.00005       0.999478        1.99953
        2.51677        1.00005       0.999478        1.99953
        2.53187        1.00005       0.999478        1.99953
        2.54697        1.00005       0.999478        1.99953
        2.56207        1.00005       0.999478        1.99953
        2.57717        1.00005       0.999478        1.99953
        2.59227        1.00005       0.999478        1.99953
        2.60737        1.00005       0.999478        1.99953
        2.62247        1.00005       0.999478        1.99953
        2.63758        1.00005       0.999478        1.99953
        2.65268        1.00005       0.999478        1.99953
        2.66778        1.00005       0.999478        1.99953
        2.68288        1.00005       0.999478        1.99953
        2.69798        1.00005       0.999478        1.99953
        2.71308        1.00005       0.999478        1.99953
        2.72818        1.00005       0.999478        1.99953
        2.74328        1.00005       0.999478        1.99953
        2.75838        1.00005       0.999478        1.99953
        2.77348        1.00005       0.999478        1.99953
        2.78859        1.00005       0.999478        1.99953
        2.80369        1.00005       0.999478        1.99953
        2.81879        1.00005       0.999478        1.99953
        2.83389        1.00005       0.999478        1.99953
        2.84899        1.00005       0.999478        1.99953
        2.86409        1.00005       0.999478        1.99953
        2.87919        1.00005       0.999478        1.99953
        2.89429        1.00005       0.999478        1.99953
        2.90939        1.00005       0.999478        1.99953
        2.92449        1.00005       0.999478        1.99953
         2.9396        1.00005       0.999478        1.99953
         2.9547        1.00005       0.999478        1.99953
         2.9698        1.00005       0.999478        1.99953
         2.9849        1.00005       0.999478        1.99953
            3.0        1.00005       0.999478        1.99953
