            EDP         mean_x        sd_ln_x
      0.0322652    7.90264e-05        4.58936
      0.0322677    7.90901e-05        4.58928
      0.0322702     7.9154e-05        4.58919
      0.0322727    7.92178e-05         4.5891
      0.0322753    7.92817e-05        4.58901
      0.0322778    7.93457e-05        4.58892
      0.0322803    7.94097e-05        4.58884
      0.0322828    7.94738e-05        4.58875
      0.0322854    7.95378e-05        4.58866
      0.0322879     7.9602e-05        4.58857
      0.0322904    7.96662e-05        4.58849
      0.0322929    7.97304e-05         4.5884
      0.0322955    7.97947e-05        4.58831
       0.032298     7.9859e-05        4.58822
      0.0323005    7.99234e-05        4.58813
       0.032303    7.99878e-05        4.58805
      0.0323056    8.00522e-05        4.58796
      0.0323081    8.01167e-05        4.58787
      0.0323106    8.01813e-05        4.58778
      0.0323131    8.02459e-05         4.5877
      0.0323157    8.03105e-05        4.58761
      0.0323182    8.03752e-05        4.58752
      0.0323207    8.04399e-05        4.58743
      0.0323232    8.05047e-05        4.58734
      0.0323258    8.05695e-05        4.58726
      0.0323283    8.06344e-05        4.58717
      0.0323308    8.06993e-05        4.58708
      0.0323333    8.07643e-05        4.58699
      0.0323359    8.08293e-05        4.58691
      0.0323384    8.08943e-05        4.58682
      0.0323409    8.09594e-05        4.58673
      0.0323434    8.10246e-05        4.58664
       0.032346    8.10897e-05        4.58655
      0.0323485     8.1155e-05        4.58647
       0.032351    8.12203e-05        4.58638
      0.0323535    8.12856e-05        4.58629
      0.0323561     8.1351e-05         4.5862
      0.0323586    8.14164e-05        4.58612
      0.0323611    8.14819e-05        4.58603
      0.0323636    8.15474e-05        4.58594
      0.0323662    8.16129e-05        4.58585
      0.0323687    8.16785e-05        4.58577
      0.0323712    8.17442e-05        4.58568
      0.0323737    8.18099e-05        4.58559
      0.0323763    8.18756e-05         4.5855
      0.0323788    8.19414e-05        4.58542
      0.0323813    8.20072e-05        4.58533
      0.0323838    8.20731e-05        4.58524
      0.0323864    8.21391e-05        4.58515
      0.0323889     8.2205e-05        4.58507
      0.0323914    8.22711e-05        4.58498
      0.0323939    8.23371e-05        4.58489
      0.0323965    8.24032e-05         4.5848
       0.032399    8.24694e-05        4.58472
      0.0324015    8.25356e-05        4.58463
       0.032404    8.26019e-05        4.58454
      0.0324066    8.26682e-05        4.58445
      0.0324091    8.27345e-05        4.58437
      0.0324116    8.28009e-05        4.58428
      0.0324141    8.28673e-05        4.58419
      0.0324167    8.29338e-05         4.5841
      0.0324192    8.30004e-05        4.58402
      0.0324217    8.30669e-05        4.58393
      0.0324242    8.31336e-05        4.58384
      0.0324268    8.32003e-05        4.58375
      0.0324293     8.3267e-05        4.58367
      0.0324318    8.33337e-05        4.58358
      0.0324343    8.34006e-05        4.58349
      0.0324369    8.34674e-05         4.5834
      0.0324394    8.35343e-05        4.58332
      0.0324419    8.36013e-05        4.58323
      0.0324444    8.36683e-05        4.58314
       0.032447    8.37353e-05        4.58305
      0.0324495    8.38024e-05        4.58297
       0.032452    8.38696e-05        4.58288
      0.0324545    8.39368e-05        4.58279
      0.0324571     8.4004e-05         4.5827
      0.0324596    8.40713e-05        4.58262
      0.0324621    8.41386e-05        4.58253
      0.0324646     8.4206e-05        4.58244
      0.0324672    8.42735e-05        4.58235
      0.0324697    8.43409e-05        4.58227
      0.0324722    8.44085e-05        4.58218
      0.0324747     8.4476e-05        4.58209
      0.0324773    8.45437e-05        4.58201
      0.0324798    8.46113e-05        4.58192
      0.0324823     8.4679e-05        4.58183
      0.0324848    8.47468e-05        4.58174
      0.0324874    8.48146e-05        4.58166
      0.0324899    8.48825e-05        4.58157
      0.0324924    8.49504e-05        4.58148
      0.0324949    8.50183e-05        4.58139
      0.0324975    8.50863e-05        4.58131
         0.0325    8.51544e-05        4.58122
