           IM.1            DS1            DS2          E(DS)
        1.94293        1.00004        1.00002        2.00005
        1.95803        1.00004        1.00002        2.00005
        1.97313        1.00004        1.00002        2.00005
        1.98823        1.00004        1.00002        2.00005
        2.00333        1.00004        1.00002        2.00005
        2.01843        1.00004        1.00002        2.00005
        2.03354        1.00004        1.00002        2.00005
        2.04864        1.00004        1.00002        2.00005
        2.06374        1.00004        1.00002        2.00005
        2.07884        1.00004        1.00002        2.00005
        2.09394        1.00004        1.00002        2.00005
        2.10904        1.00004        1.00002        2.00005
        2.12414        1.00004        1.00002        2.00005
        2.13924        1.00004        1.00002        2.00005
        2.15434        1.00004        1.00002        2.00005
        2.16944        1.00004        1.00002        2.00005
        2.18455        1.00004        1.00002        2.00005
        2.19965        1.00004        1.00002        2.00005
        2.21475        1.00004        1.00002        2.00005
        2.22985        1.00004        1.00002        2.00005
        2.24495        1.00004        1.00002        2.00005
        2.26005        1.00004        1.00002        2.00005
        2.27515        1.00004        1.00002        2.00005
        2.29025        1.00004        1.00002        2.00005
        2.30535        1.00004        1.00002        2.00005
        2.32045        1.00004        1.00002        2.00005
        2.33556        1.00004        1.00002        2.00005
        2.35066        1.00004        1.00002        2.00005
        2.36576        1.00004        1.00002        2.00005
        2.38086        1.00004        1.00002        2.00005
        2.39596        1.00004        1.00002        2.00005
        2.41106        1.00004        1.00002        2.00005
        2.42616        1.00004        1.00002        2.00005
        2.44126        1.00004        1.00002        2.00005
        2.45636        1.00004        1.00002        2.00005
        2.47146        1.00004        1.00002        2.00005
        2.48657        1.00004        1.00002        2.00005
        2.50167        1.00004        1.00002        2.00005
        2.51677        1.00004        1.00002        2.00005
        2.53187        1.00004        1.00002        2.00005
        2.54697        1.00004        1.00002        2.00005
        2.56207        1.00004        1.00002        2.00005
        2.57717        1.00004        1.00002        2.00005
        2.59227        1.00004        1.00002        2.00005
        2.60737        1.00004        1.00002        2.00005
        2.62247        1.00004        1.00002        2.00005
        2.63758        1.00004        1.00002        2.00005
        2.65268        1.00004        1.00002        2.00005
        2.66778        1.00004        1.00002        2.00005
        2.68288        1.00004        1.00002        2.00005
        2.69798        1.00004        1.00002        2.00005
        2.71308        1.00004        1.00002        2.00005
        2.72818        1.00004        1.00002        2.00005
        2.74328        1.00004        1.00002        2.00005
        2.75838        1.00004        1.00002        2.00005
        2.77348        1.00004        1.00002        2.00005
        2.78859        1.00004        1.00002        2.00005
        2.80369        1.00004        1.00002        2.00005
        2.81879        1.00004        1.00002        2.00005
        2.83389        1.00004        1.00002        2.00005
        2.84899        1.00004        1.00002        2.00005
        2.86409        1.00004        1.00002        2.00005
        2.87919        1.00004        1.00002        2.00005
        2.89429        1.00004        1.00002        2.00005
        2.90939        1.00004        1.00002        2.00005
        2.92449        1.00004        1.00002        2.00005
         2.9396        1.00004        1.00002        2.00005
         2.9547        1.00004        1.00002        2.00005
         2.9698        1.00004        1.00002        2.00005
         2.9849        1.00004        1.00002        2.00005
            3.0        1.00004        1.00002        2.00005
