            EDP         mean_x        sd_ln_x
           1.65    1.92045e+05       0.870289
          1.675    1.94816e+05       0.865834
            1.7    1.97546e+05       0.861459
          1.725    2.00236e+05       0.857162
           1.75    2.02886e+05       0.852942
          1.775    2.05496e+05       0.848797
            1.8    2.08066e+05       0.844728
          1.825    2.10597e+05       0.840732
           1.85    2.13088e+05       0.836808
          1.875    2.15539e+05       0.832956
            1.9    2.17952e+05       0.829175
          1.925    2.20326e+05       0.825462
           1.95    2.22661e+05       0.821818
          1.975    2.24958e+05       0.818241
            2.0    2.27218e+05        0.81473
          2.025    2.29439e+05       0.811285
           2.05    2.31623e+05       0.807903
          2.075    2.33771e+05       0.804584
            2.1    2.35881e+05       0.801327
          2.125    2.37956e+05       0.798131
           2.15    2.39995e+05       0.794994
          2.175    2.41999e+05       0.791917
            2.2    2.43968e+05       0.788897
          2.225    2.45902e+05       0.785934
           2.25    2.47803e+05       0.783027
          2.275    2.49669e+05       0.780175
            2.3    2.51503e+05       0.777377
          2.325    2.53304e+05       0.774632
           2.35    2.55073e+05       0.771939
          2.375    2.56809e+05       0.769297
            2.4    2.58515e+05       0.766705
          2.425     2.6019e+05       0.764163
           2.45    2.61834e+05       0.761669
          2.475    2.63449e+05       0.759222
            2.5    2.65033e+05       0.756822
          2.525    2.66589e+05       0.754468
           2.55    2.68117e+05       0.752159
          2.575    2.69616e+05       0.749895
            2.6    2.71087e+05       0.747673
          2.625    2.72531e+05       0.745494
           2.65    2.73949e+05       0.743357
          2.675     2.7534e+05       0.741261
            2.7    2.76705e+05       0.739205
          2.725    2.78045e+05       0.737188
           2.75     2.7936e+05        0.73521
          2.775     2.8065e+05       0.733271
            2.8    2.81916e+05       0.731368
          2.825    2.83158e+05       0.729502
           2.85    2.84377e+05       0.727672
          2.875    2.85573e+05       0.725877
            2.9    2.86747e+05       0.724116
          2.925    2.87898e+05        0.72239
           2.95    2.89028e+05       0.720696
          2.975    2.90136e+05       0.719035
            3.0    2.91224e+05       0.717406
          3.025    2.92291e+05       0.715809
           3.05    2.93337e+05       0.714242
          3.075    2.94364e+05       0.712705
            3.1    2.95372e+05       0.711198
          3.125     2.9636e+05       0.709719
           3.15     2.9733e+05       0.708269
          3.175    2.98281e+05       0.706847
            3.2    2.99214e+05       0.705453
          3.225     3.0013e+05       0.704085
           3.25    3.01028e+05       0.702743
          3.275    3.01909e+05       0.701427
            3.3    3.02773e+05       0.700136
          3.325    3.03621e+05        0.69887
           3.35    3.04453e+05       0.697628
          3.375     3.0527e+05        0.69641
            3.4     3.0607e+05       0.695215
          3.425    3.06856e+05       0.694044
           3.45    3.07626e+05       0.692894
          3.475    3.08382e+05       0.691767
            3.5    3.09124e+05       0.690661
          3.525    3.09852e+05       0.689576
           3.55    3.10565e+05       0.688512
          3.575    3.11266e+05       0.687468
            3.6    3.11953e+05       0.686444
          3.625    3.12627e+05       0.685439
           3.65    3.13288e+05       0.684454
          3.675    3.13937e+05       0.683487
            3.7    3.14574e+05       0.682539
          3.725    3.15198e+05       0.681609
           3.75    3.15811e+05       0.680696
          3.775    3.16412e+05       0.679801
            3.8    3.17002e+05       0.678922
          3.825    3.17581e+05        0.67806
           3.85    3.18149e+05       0.677215
          3.875    3.18706e+05       0.676385
            3.9    3.19253e+05       0.675572
          3.925     3.1979e+05       0.674773
           3.95    3.20316e+05        0.67399
          3.975    3.20833e+05       0.673221
            4.0     3.2134e+05       0.672467
          4.025    3.21837e+05       0.671727
           4.05    3.22325e+05          0.671
          4.075    3.22804e+05       0.670288
            4.1    3.23274e+05       0.669588
          4.125    3.23736e+05       0.668902
           4.15    3.24189e+05       0.668229
          4.175    3.24633e+05       0.667568
            4.2    3.25069e+05        0.66692
          4.225    3.25497e+05       0.666283
           4.25    3.25917e+05       0.665659
          4.275    3.26329e+05       0.665046
            4.3    3.26734e+05       0.664445
          4.325    3.27131e+05       0.663854
           4.35    3.27521e+05       0.663275
          4.375    3.27904e+05       0.662706
            4.4    3.28279e+05       0.662148
          4.425    3.28648e+05         0.6616
           4.45     3.2901e+05       0.661062
          4.475    3.29365e+05       0.660535
            4.5    3.29714e+05       0.660017
          4.525    3.30056e+05       0.659508
           4.55    3.30392e+05       0.659009
          4.575    3.30722e+05       0.658519
            4.6    3.31046e+05       0.658038
          4.625    3.31364e+05       0.657565
           4.65    3.31676e+05       0.657102
          4.675    3.31983e+05       0.656646
            4.7    3.32284e+05         0.6562
          4.725    3.32579e+05       0.655761
           4.75    3.32869e+05        0.65533
          4.775    3.33154e+05       0.654907
            4.8    3.33434e+05       0.654492
          4.825    3.33709e+05       0.654084
           4.85    3.33978e+05       0.653684
          4.875    3.34243e+05       0.653291
            4.9    3.34503e+05       0.652905
          4.925    3.34759e+05       0.652526
           4.95     3.3501e+05       0.652154
          4.975    3.35256e+05       0.651788
            5.0    3.35498e+05       0.651429
