           IM.1            DS1            DS2          E(DS)
        1.02177       0.780089        0.45532        1.23541
        1.03687       0.784977       0.461454        1.24643
        1.05197       0.789749       0.467524        1.25727
        1.06707       0.794407       0.473531        1.26794
        1.08217       0.798956       0.479475        1.27843
        1.09727       0.803423       0.485358        1.28878
        1.11237       0.817281       0.493885        1.31117
        1.12747       0.833472       0.503489        1.33696
        1.14258       0.849831       0.513689        1.36352
        1.15768       0.866275       0.524558        1.39083
        1.17278       0.882676        0.53618        1.41886
        1.18788       0.898874       0.548648        1.44752
        1.20298       0.909351       0.558533        1.46788
        1.21808       0.898047       0.554651         1.4527
        1.23318       0.886855       0.551082        1.43794
        1.24828       0.875859       0.547793        1.42365
        1.26338       0.865113       0.544753        1.40987
        1.27848       0.854654       0.541936        1.39659
        1.29359        0.84451        0.53932        1.38383
        1.30869       0.864691       0.574284        1.43898
        1.32379       0.899328       0.631824        1.53115
        1.33889       0.926016       0.683562        1.60958
        1.35399       0.946441       0.730373        1.67681
        1.36909         0.9619       0.771563        1.73346
        1.38419       0.973742       0.808585        1.78233
        1.39929       0.982218       0.841417        1.82364
        1.41439       0.978065       0.823808        1.80187
        1.42949        0.97209       0.801998        1.77409
         1.4446       0.965017       0.778238        1.74326
         1.4597       0.956457       0.752377        1.70883
         1.4748       0.946127       0.724619        1.67075
         1.4899        0.93362       0.694117        1.62774
          1.505       0.923855       0.671834        1.59569
         1.5201       0.923855       0.671834        1.59569
         1.5352       0.923855       0.671834        1.59569
         1.5503       0.923855       0.671834        1.59569
         1.5654       0.923855       0.671834        1.59569
        1.58051       0.923855       0.671834        1.59569
        1.59561       0.923855       0.671834        1.59569
        1.61071       0.923855       0.671834        1.59569
        1.62581       0.923855       0.671834        1.59569
        1.64091       0.923855       0.671834        1.59569
        1.65601       0.923855       0.671834        1.59569
        1.67111       0.923855       0.671834        1.59569
        1.68621       0.923855       0.671834        1.59569
        1.70131       0.923855       0.671834        1.59569
        1.71641       0.923855       0.671834        1.59569
        1.73152       0.923855       0.671834        1.59569
        1.74662       0.923855       0.671834        1.59569
        1.76172       0.923855       0.671834        1.59569
        1.77682       0.923855       0.671834        1.59569
        1.79192       0.923855       0.671834        1.59569
        1.80702       0.923855       0.671834        1.59569
        1.82212       0.923855       0.671834        1.59569
        1.83722       0.923855       0.671834        1.59569
        1.85232       0.923855       0.671834        1.59569
        1.86742       0.923855       0.671834        1.59569
        1.88253       0.923855       0.671834        1.59569
        1.89763       0.923855       0.671834        1.59569
        1.91273       0.923855       0.671834        1.59569
        1.92783       0.923855       0.671834        1.59569
        1.94293       0.923855       0.671834        1.59569
        1.95803       0.923855       0.671834        1.59569
        1.97313       0.923855       0.671834        1.59569
        1.98823       0.923855       0.671834        1.59569
        2.00333       0.923855       0.671834        1.59569
        2.01843       0.923855       0.671834        1.59569
        2.03354       0.923855       0.671834        1.59569
        2.04864       0.923855       0.671834        1.59569
        2.06374       0.923855       0.671834        1.59569
        2.07884       0.923855       0.671834        1.59569
        2.09394       0.923855       0.671834        1.59569
        2.10904       0.923855       0.671834        1.59569
        2.12414       0.923855       0.671834        1.59569
        2.13924       0.923855       0.671834        1.59569
        2.15434       0.923855       0.671834        1.59569
        2.16944       0.923855       0.671834        1.59569
        2.18455       0.923855       0.671834        1.59569
        2.19965       0.923855       0.671834        1.59569
        2.21475       0.923855       0.671834        1.59569
        2.22985       0.923855       0.671834        1.59569
        2.24495       0.923855       0.671834        1.59569
        2.26005       0.923855       0.671834        1.59569
        2.27515       0.923855       0.671834        1.59569
        2.29025       0.923855       0.671834        1.59569
        2.30535       0.923855       0.671834        1.59569
        2.32045       0.923855       0.671834        1.59569
        2.33556       0.923855       0.671834        1.59569
        2.35066       0.923855       0.671834        1.59569
        2.36576       0.923855       0.671834        1.59569
        2.38086       0.923855       0.671834        1.59569
        2.39596       0.923855       0.671834        1.59569
        2.41106       0.923855       0.671834        1.59569
        2.42616       0.923855       0.671834        1.59569
        2.44126       0.923855       0.671834        1.59569
        2.45636       0.923855       0.671834        1.59569
        2.47146       0.923855       0.671834        1.59569
        2.48657       0.923855       0.671834        1.59569
        2.50167       0.923855       0.671834        1.59569
        2.51677       0.923855       0.671834        1.59569
        2.53187       0.923855       0.671834        1.59569
        2.54697       0.923855       0.671834        1.59569
        2.56207       0.923855       0.671834        1.59569
        2.57717       0.923855       0.671834        1.59569
        2.59227       0.923855       0.671834        1.59569
        2.60737       0.923855       0.671834        1.59569
        2.62247       0.923855       0.671834        1.59569
        2.63758       0.923855       0.671834        1.59569
        2.65268       0.923855       0.671834        1.59569
        2.66778       0.923855       0.671834        1.59569
        2.68288       0.923855       0.671834        1.59569
        2.69798       0.923855       0.671834        1.59569
        2.71308       0.923855       0.671834        1.59569
        2.72818       0.923855       0.671834        1.59569
        2.74328       0.923855       0.671834        1.59569
        2.75838       0.923855       0.671834        1.59569
        2.77348       0.923855       0.671834        1.59569
        2.78859       0.923855       0.671834        1.59569
        2.80369       0.923855       0.671834        1.59569
        2.81879       0.923855       0.671834        1.59569
        2.83389       0.923855       0.671834        1.59569
        2.84899       0.923855       0.671834        1.59569
        2.86409       0.923855       0.671834        1.59569
        2.87919       0.923855       0.671834        1.59569
        2.89429       0.923855       0.671834        1.59569
        2.90939       0.923855       0.671834        1.59569
        2.92449       0.923855       0.671834        1.59569
         2.9396       0.923855       0.671834        1.59569
         2.9547       0.923855       0.671834        1.59569
         2.9698       0.923855       0.671834        1.59569
         2.9849       0.923855       0.671834        1.59569
            3.0       0.923855       0.671834        1.59569
