           IM.1            DS1            DS2          E(DS)
       0.780152       0.467681      0.0857337       0.553415
       0.795253       0.467165      0.0861281       0.553293
       0.810354       0.474667      0.0878382       0.562505
       0.825455       0.485941      0.0901787        0.57612
       0.840556       0.497318      0.0926301       0.589948
       0.855657       0.508833      0.0952031       0.604036
       0.870758       0.520355      0.0979052       0.618261
       0.885859       0.532116       0.100745       0.632861
        0.90096       0.542811       0.103396       0.646207
       0.916061       0.540957       0.101194        0.64215
       0.931162       0.539086      0.0990392       0.638126
       0.946263       0.537338      0.0969396       0.634277
       0.961364       0.535543      0.0948823       0.630425
       0.976465       0.533479      0.0929036       0.626382
       0.991566        0.53144      0.0909581       0.622398
        1.00667       0.532667      0.0909049       0.623572
        1.02177       0.537902      0.0932569       0.631158
        1.03687        0.54315      0.0956518       0.638801
        1.05197       0.548359      0.0980644       0.646424
        1.06707       0.553531       0.100454       0.653985
        1.08217       0.558666       0.102915       0.661581
        1.09727       0.563765        0.10541       0.669175
        1.11237       0.565656       0.106242       0.671898
        1.12747       0.566843       0.106705       0.673549
        1.14258       0.568029        0.10717       0.675199
        1.15768       0.569214       0.107636        0.67685
        1.17278       0.570397       0.108103         0.6785
        1.18788        0.57158       0.108571       0.680151
        1.20298       0.576153       0.110487       0.686639
        1.21808       0.594369       0.118471       0.712841
        1.23318       0.612028       0.126766       0.738794
        1.24828       0.629317       0.135366       0.764683
        1.26338        0.64614       0.144266       0.790406
        1.27848       0.662481       0.153447       0.815929
        1.29359       0.678327       0.162977       0.841304
        1.30869       0.682343       0.165314       0.847657
        1.32379        0.67834       0.162036       0.840375
        1.33889       0.674307       0.158923        0.83323
        1.35399       0.670224       0.155787       0.826011
        1.36909       0.666098       0.152685       0.818783
        1.38419       0.661914       0.149613       0.811526
        1.39929       0.658337       0.146573       0.804911
        1.41439       0.655472       0.145358        0.80083
        1.42949        0.65266       0.144154       0.796814
         1.4446       0.649838       0.143176       0.793014
         1.4597       0.647008        0.14212       0.789128
         1.4748       0.644178       0.141088       0.785267
         1.4899       0.641338       0.140082        0.78142
          1.505       0.639441       0.139424       0.778865
         1.5201       0.639441       0.139424       0.778865
         1.5352       0.639441       0.139424       0.778865
         1.5503       0.639441       0.139424       0.778865
         1.5654       0.639441       0.139424       0.778865
        1.58051       0.639441       0.139424       0.778865
        1.59561       0.639441       0.139424       0.778865
        1.61071       0.639441       0.139424       0.778865
        1.62581       0.639441       0.139424       0.778865
        1.64091       0.639441       0.139424       0.778865
        1.65601       0.639441       0.139424       0.778865
        1.67111       0.639441       0.139424       0.778865
        1.68621       0.639441       0.139424       0.778865
        1.70131       0.639441       0.139424       0.778865
        1.71641       0.639441       0.139424       0.778865
        1.73152       0.639441       0.139424       0.778865
        1.74662       0.639441       0.139424       0.778865
        1.76172       0.639441       0.139424       0.778865
        1.77682       0.639441       0.139424       0.778865
        1.79192       0.639441       0.139424       0.778865
        1.80702       0.639441       0.139424       0.778865
        1.82212       0.639441       0.139424       0.778865
        1.83722       0.639441       0.139424       0.778865
        1.85232       0.639441       0.139424       0.778865
        1.86742       0.639441       0.139424       0.778865
        1.88253       0.639441       0.139424       0.778865
        1.89763       0.639441       0.139424       0.778865
        1.91273       0.639441       0.139424       0.778865
        1.92783       0.639441       0.139424       0.778865
        1.94293       0.639441       0.139424       0.778865
        1.95803       0.639441       0.139424       0.778865
        1.97313       0.639441       0.139424       0.778865
        1.98823       0.639441       0.139424       0.778865
        2.00333       0.639441       0.139424       0.778865
        2.01843       0.639441       0.139424       0.778865
        2.03354       0.639441       0.139424       0.778865
        2.04864       0.639441       0.139424       0.778865
        2.06374       0.639441       0.139424       0.778865
        2.07884       0.639441       0.139424       0.778865
        2.09394       0.639441       0.139424       0.778865
        2.10904       0.639441       0.139424       0.778865
        2.12414       0.639441       0.139424       0.778865
        2.13924       0.639441       0.139424       0.778865
        2.15434       0.639441       0.139424       0.778865
        2.16944       0.639441       0.139424       0.778865
        2.18455       0.639441       0.139424       0.778865
        2.19965       0.639441       0.139424       0.778865
        2.21475       0.639441       0.139424       0.778865
        2.22985       0.639441       0.139424       0.778865
        2.24495       0.639441       0.139424       0.778865
        2.26005       0.639441       0.139424       0.778865
        2.27515       0.639441       0.139424       0.778865
        2.29025       0.639441       0.139424       0.778865
        2.30535       0.639441       0.139424       0.778865
        2.32045       0.639441       0.139424       0.778865
        2.33556       0.639441       0.139424       0.778865
        2.35066       0.639441       0.139424       0.778865
        2.36576       0.639441       0.139424       0.778865
        2.38086       0.639441       0.139424       0.778865
        2.39596       0.639441       0.139424       0.778865
        2.41106       0.639441       0.139424       0.778865
        2.42616       0.639441       0.139424       0.778865
        2.44126       0.639441       0.139424       0.778865
        2.45636       0.639441       0.139424       0.778865
        2.47146       0.639441       0.139424       0.778865
        2.48657       0.639441       0.139424       0.778865
        2.50167       0.639441       0.139424       0.778865
        2.51677       0.639441       0.139424       0.778865
        2.53187       0.639441       0.139424       0.778865
        2.54697       0.639441       0.139424       0.778865
        2.56207       0.639441       0.139424       0.778865
        2.57717       0.639441       0.139424       0.778865
        2.59227       0.639441       0.139424       0.778865
        2.60737       0.639441       0.139424       0.778865
        2.62247       0.639441       0.139424       0.778865
        2.63758       0.639441       0.139424       0.778865
        2.65268       0.639441       0.139424       0.778865
        2.66778       0.639441       0.139424       0.778865
        2.68288       0.639441       0.139424       0.778865
        2.69798       0.639441       0.139424       0.778865
        2.71308       0.639441       0.139424       0.778865
        2.72818       0.639441       0.139424       0.778865
        2.74328       0.639441       0.139424       0.778865
        2.75838       0.639441       0.139424       0.778865
        2.77348       0.639441       0.139424       0.778865
        2.78859       0.639441       0.139424       0.778865
        2.80369       0.639441       0.139424       0.778865
        2.81879       0.639441       0.139424       0.778865
        2.83389       0.639441       0.139424       0.778865
        2.84899       0.639441       0.139424       0.778865
        2.86409       0.639441       0.139424       0.778865
        2.87919       0.639441       0.139424       0.778865
        2.89429       0.639441       0.139424       0.778865
        2.90939       0.639441       0.139424       0.778865
        2.92449       0.639441       0.139424       0.778865
         2.9396       0.639441       0.139424       0.778865
         2.9547       0.639441       0.139424       0.778865
         2.9698       0.639441       0.139424       0.778865
         2.9849       0.639441       0.139424       0.778865
            3.0       0.639441       0.139424       0.778865
