           IM.1            DS1            DS2          E(DS)
        1.02177     0.00013039    4.61548e-05    0.000176545
        1.03687     0.00020868    7.99212e-05    0.000288601
        1.05197    0.000322645     0.00013224    0.000454885
        1.06707    0.000481497    0.000210026    0.000691524
        1.08217    0.000696787    0.000321476     0.00101826
        1.09727    0.000980568    0.000475928      0.0014565
        1.11237     0.00132889     0.00066617     0.00199506
        1.12747     0.00175463    0.000903713     0.00265835
        1.14258     0.00226918      0.0011986     0.00346778
        1.15768     0.00288087     0.00155804     0.00443891
        1.17278     0.00359743     0.00198909     0.00558652
        1.18788     0.00442584     0.00249857      0.0069244
        1.20298     0.00513762     0.00294391     0.00808154
        1.21808      0.0049465     0.00282268     0.00776918
        1.23318     0.00476022     0.00270502     0.00746524
        1.24828     0.00457874     0.00259087     0.00716961
        1.26338       0.004402     0.00248044     0.00688244
        1.27848     0.00422997     0.00237312     0.00660308
        1.29359     0.00406258     0.00226921     0.00633178
        1.30869     0.00428874     0.00240575     0.00669449
        1.32379     0.00483516     0.00274029     0.00757545
        1.33889     0.00542303     0.00310428     0.00852731
        1.35399     0.00605305     0.00349842     0.00955148
        1.36909     0.00672584     0.00392352      0.0106494
        1.38419      0.0074419     0.00438034      0.0118222
        1.39929     0.00820163     0.00486954      0.0130712
        1.41439     0.00433705     0.00232437     0.00666142
        1.42949     0.00186244    0.000863992     0.00272643
         1.4446    0.000632119     0.00024031    0.000872429
         1.4597    0.000156355    4.48549e-05     0.00020121
         1.4748    2.53224e-05    4.83015e-06    3.01525e-05
         1.4899    2.36033e-06    2.46538e-07    2.60687e-06
          1.505     3.3255e-07    1.98994e-08     3.5245e-07
         1.5201     3.3255e-07    1.98994e-08     3.5245e-07
         1.5352     3.3255e-07    1.98994e-08     3.5245e-07
         1.5503     3.3255e-07    1.98994e-08     3.5245e-07
         1.5654     3.3255e-07    1.98994e-08     3.5245e-07
        1.58051     3.3255e-07    1.98994e-08     3.5245e-07
        1.59561     3.3255e-07    1.98994e-08     3.5245e-07
        1.61071     3.3255e-07    1.98994e-08     3.5245e-07
        1.62581     3.3255e-07    1.98994e-08     3.5245e-07
        1.64091     3.3255e-07    1.98994e-08     3.5245e-07
        1.65601     3.3255e-07    1.98994e-08     3.5245e-07
        1.67111     3.3255e-07    1.98994e-08     3.5245e-07
        1.68621     3.3255e-07    1.98994e-08     3.5245e-07
        1.70131     3.3255e-07    1.98994e-08     3.5245e-07
        1.71641     3.3255e-07    1.98994e-08     3.5245e-07
        1.73152     3.3255e-07    1.98994e-08     3.5245e-07
        1.74662     3.3255e-07    1.98994e-08     3.5245e-07
        1.76172     3.3255e-07    1.98994e-08     3.5245e-07
        1.77682     3.3255e-07    1.98994e-08     3.5245e-07
        1.79192     3.3255e-07    1.98994e-08     3.5245e-07
        1.80702     3.3255e-07    1.98994e-08     3.5245e-07
        1.82212     3.3255e-07    1.98994e-08     3.5245e-07
        1.83722     3.3255e-07    1.98994e-08     3.5245e-07
        1.85232     3.3255e-07    1.98994e-08     3.5245e-07
        1.86742     3.3255e-07    1.98994e-08     3.5245e-07
        1.88253     3.3255e-07    1.98994e-08     3.5245e-07
        1.89763     3.3255e-07    1.98994e-08     3.5245e-07
        1.91273     3.3255e-07    1.98994e-08     3.5245e-07
        1.92783     3.3255e-07    1.98994e-08     3.5245e-07
        1.94293     3.3255e-07    1.98994e-08     3.5245e-07
        1.95803     3.3255e-07    1.98994e-08     3.5245e-07
        1.97313     3.3255e-07    1.98994e-08     3.5245e-07
        1.98823     3.3255e-07    1.98994e-08     3.5245e-07
        2.00333     3.3255e-07    1.98994e-08     3.5245e-07
        2.01843     3.3255e-07    1.98994e-08     3.5245e-07
        2.03354     3.3255e-07    1.98994e-08     3.5245e-07
        2.04864     3.3255e-07    1.98994e-08     3.5245e-07
        2.06374     3.3255e-07    1.98994e-08     3.5245e-07
        2.07884     3.3255e-07    1.98994e-08     3.5245e-07
        2.09394     3.3255e-07    1.98994e-08     3.5245e-07
        2.10904     3.3255e-07    1.98994e-08     3.5245e-07
        2.12414     3.3255e-07    1.98994e-08     3.5245e-07
        2.13924     3.3255e-07    1.98994e-08     3.5245e-07
        2.15434     3.3255e-07    1.98994e-08     3.5245e-07
        2.16944     3.3255e-07    1.98994e-08     3.5245e-07
        2.18455     3.3255e-07    1.98994e-08     3.5245e-07
        2.19965     3.3255e-07    1.98994e-08     3.5245e-07
        2.21475     3.3255e-07    1.98994e-08     3.5245e-07
        2.22985     3.3255e-07    1.98994e-08     3.5245e-07
        2.24495     3.3255e-07    1.98994e-08     3.5245e-07
        2.26005     3.3255e-07    1.98994e-08     3.5245e-07
        2.27515     3.3255e-07    1.98994e-08     3.5245e-07
        2.29025     3.3255e-07    1.98994e-08     3.5245e-07
        2.30535     3.3255e-07    1.98994e-08     3.5245e-07
        2.32045     3.3255e-07    1.98994e-08     3.5245e-07
        2.33556     3.3255e-07    1.98994e-08     3.5245e-07
        2.35066     3.3255e-07    1.98994e-08     3.5245e-07
        2.36576     3.3255e-07    1.98994e-08     3.5245e-07
        2.38086     3.3255e-07    1.98994e-08     3.5245e-07
        2.39596     3.3255e-07    1.98994e-08     3.5245e-07
        2.41106     3.3255e-07    1.98994e-08     3.5245e-07
        2.42616     3.3255e-07    1.98994e-08     3.5245e-07
        2.44126     3.3255e-07    1.98994e-08     3.5245e-07
        2.45636     3.3255e-07    1.98994e-08     3.5245e-07
        2.47146     3.3255e-07    1.98994e-08     3.5245e-07
        2.48657     3.3255e-07    1.98994e-08     3.5245e-07
        2.50167     3.3255e-07    1.98994e-08     3.5245e-07
        2.51677     3.3255e-07    1.98994e-08     3.5245e-07
        2.53187     3.3255e-07    1.98994e-08     3.5245e-07
        2.54697     3.3255e-07    1.98994e-08     3.5245e-07
        2.56207     3.3255e-07    1.98994e-08     3.5245e-07
        2.57717     3.3255e-07    1.98994e-08     3.5245e-07
        2.59227     3.3255e-07    1.98994e-08     3.5245e-07
        2.60737     3.3255e-07    1.98994e-08     3.5245e-07
        2.62247     3.3255e-07    1.98994e-08     3.5245e-07
        2.63758     3.3255e-07    1.98994e-08     3.5245e-07
        2.65268     3.3255e-07    1.98994e-08     3.5245e-07
        2.66778     3.3255e-07    1.98994e-08     3.5245e-07
        2.68288     3.3255e-07    1.98994e-08     3.5245e-07
        2.69798     3.3255e-07    1.98994e-08     3.5245e-07
        2.71308     3.3255e-07    1.98994e-08     3.5245e-07
        2.72818     3.3255e-07    1.98994e-08     3.5245e-07
        2.74328     3.3255e-07    1.98994e-08     3.5245e-07
        2.75838     3.3255e-07    1.98994e-08     3.5245e-07
        2.77348     3.3255e-07    1.98994e-08     3.5245e-07
        2.78859     3.3255e-07    1.98994e-08     3.5245e-07
        2.80369     3.3255e-07    1.98994e-08     3.5245e-07
        2.81879     3.3255e-07    1.98994e-08     3.5245e-07
        2.83389     3.3255e-07    1.98994e-08     3.5245e-07
        2.84899     3.3255e-07    1.98994e-08     3.5245e-07
        2.86409     3.3255e-07    1.98994e-08     3.5245e-07
        2.87919     3.3255e-07    1.98994e-08     3.5245e-07
        2.89429     3.3255e-07    1.98994e-08     3.5245e-07
        2.90939     3.3255e-07    1.98994e-08     3.5245e-07
        2.92449     3.3255e-07    1.98994e-08     3.5245e-07
         2.9396     3.3255e-07    1.98994e-08     3.5245e-07
         2.9547     3.3255e-07    1.98994e-08     3.5245e-07
         2.9698     3.3255e-07    1.98994e-08     3.5245e-07
         2.9849     3.3255e-07    1.98994e-08     3.5245e-07
            3.0     3.3255e-07    1.98994e-08     3.5245e-07
