           IM.1            DS1            DS2          E(DS)
        1.82212       0.722224       0.507218        1.22944
        1.83722       0.722224       0.507218        1.22944
        1.85232       0.722224       0.507218        1.22944
        1.86742       0.722224       0.507218        1.22944
        1.88253       0.722224       0.507218        1.22944
        1.89763       0.722224       0.507218        1.22944
        1.91273       0.722224       0.507218        1.22944
        1.92783       0.722224       0.507218        1.22944
        1.94293       0.722224       0.507218        1.22944
        1.95803       0.722224       0.507218        1.22944
        1.97313       0.722224       0.507218        1.22944
        1.98823       0.722224       0.507218        1.22944
        2.00333       0.722224       0.507218        1.22944
        2.01843       0.722224       0.507218        1.22944
        2.03354       0.722224       0.507218        1.22944
        2.04864       0.722224       0.507218        1.22944
        2.06374       0.722224       0.507218        1.22944
        2.07884       0.722224       0.507218        1.22944
        2.09394       0.722224       0.507218        1.22944
        2.10904       0.722224       0.507218        1.22944
        2.12414       0.722224       0.507218        1.22944
        2.13924       0.722224       0.507218        1.22944
        2.15434       0.722224       0.507218        1.22944
        2.16944       0.722224       0.507218        1.22944
        2.18455       0.722224       0.507218        1.22944
        2.19965       0.722224       0.507218        1.22944
        2.21475       0.722224       0.507218        1.22944
        2.22985       0.722224       0.507218        1.22944
        2.24495       0.722224       0.507218        1.22944
        2.26005       0.722224       0.507218        1.22944
        2.27515       0.722224       0.507218        1.22944
        2.29025       0.722224       0.507218        1.22944
        2.30535       0.722224       0.507218        1.22944
        2.32045       0.722224       0.507218        1.22944
        2.33556       0.722224       0.507218        1.22944
        2.35066       0.722224       0.507218        1.22944
        2.36576       0.722224       0.507218        1.22944
        2.38086       0.722224       0.507218        1.22944
        2.39596       0.722224       0.507218        1.22944
        2.41106       0.722224       0.507218        1.22944
        2.42616       0.722224       0.507218        1.22944
        2.44126       0.722224       0.507218        1.22944
        2.45636       0.722224       0.507218        1.22944
        2.47146       0.722224       0.507218        1.22944
        2.48657       0.722224       0.507218        1.22944
        2.50167       0.722224       0.507218        1.22944
        2.51677       0.722224       0.507218        1.22944
        2.53187       0.722224       0.507218        1.22944
        2.54697       0.722224       0.507218        1.22944
        2.56207       0.722224       0.507218        1.22944
        2.57717       0.722224       0.507218        1.22944
        2.59227       0.722224       0.507218        1.22944
        2.60737       0.722224       0.507218        1.22944
        2.62247       0.722224       0.507218        1.22944
        2.63758       0.722224       0.507218        1.22944
        2.65268       0.722224       0.507218        1.22944
        2.66778       0.722224       0.507218        1.22944
        2.68288       0.722224       0.507218        1.22944
        2.69798       0.722224       0.507218        1.22944
        2.71308       0.722224       0.507218        1.22944
        2.72818       0.722224       0.507218        1.22944
        2.74328       0.722224       0.507218        1.22944
        2.75838       0.722224       0.507218        1.22944
        2.77348       0.722224       0.507218        1.22944
        2.78859       0.722224       0.507218        1.22944
        2.80369       0.722224       0.507218        1.22944
        2.81879       0.722224       0.507218        1.22944
        2.83389       0.722224       0.507218        1.22944
        2.84899       0.722224       0.507218        1.22944
        2.86409       0.722224       0.507218        1.22944
        2.87919       0.722224       0.507218        1.22944
        2.89429       0.722224       0.507218        1.22944
        2.90939       0.722224       0.507218        1.22944
        2.92449       0.722224       0.507218        1.22944
         2.9396       0.722224       0.507218        1.22944
         2.9547       0.722224       0.507218        1.22944
         2.9698       0.722224       0.507218        1.22944
         2.9849       0.722224       0.507218        1.22944
            3.0       0.722224       0.507218        1.22944
