           IM.1            DS1            DS2          E(DS)
        2.62247       0.963616       0.740699        1.70432
        2.63758       0.963616       0.740699        1.70432
        2.65268       0.963616       0.740699        1.70432
        2.66778       0.963616       0.740699        1.70432
        2.68288       0.963616       0.740699        1.70432
        2.69798       0.963616       0.740699        1.70432
        2.71308       0.963616       0.740699        1.70432
        2.72818       0.963616       0.740699        1.70432
        2.74328       0.963616       0.740699        1.70432
        2.75838       0.963616       0.740699        1.70432
        2.77348       0.963616       0.740699        1.70432
        2.78859       0.963616       0.740699        1.70432
        2.80369       0.963616       0.740699        1.70432
        2.81879       0.963616       0.740699        1.70432
        2.83389       0.963616       0.740699        1.70432
        2.84899       0.963616       0.740699        1.70432
        2.86409       0.963616       0.740699        1.70432
        2.87919       0.963616       0.740699        1.70432
        2.89429       0.963616       0.740699        1.70432
        2.90939       0.963616       0.740699        1.70432
        2.92449       0.963616       0.740699        1.70432
         2.9396       0.963616       0.740699        1.70432
         2.9547       0.963616       0.740699        1.70432
         2.9698       0.963616       0.740699        1.70432
         2.9849       0.963616       0.740699        1.70432
            3.0       0.963616       0.740699        1.70432
