           IM.1            DS1            DS2          E(DS)
        1.79192       0.204125       0.162442       0.366567
        1.80702       0.204125       0.162442       0.366567
        1.82212       0.204125       0.162442       0.366567
        1.83722       0.204125       0.162442       0.366567
        1.85232       0.204125       0.162442       0.366567
        1.86742       0.204125       0.162442       0.366567
        1.88253       0.204125       0.162442       0.366567
        1.89763       0.204125       0.162442       0.366567
        1.91273       0.204125       0.162442       0.366567
        1.92783       0.204125       0.162442       0.366567
        1.94293       0.204125       0.162442       0.366567
        1.95803       0.204125       0.162442       0.366567
        1.97313       0.204125       0.162442       0.366567
        1.98823       0.204125       0.162442       0.366567
        2.00333       0.204125       0.162442       0.366567
        2.01843       0.204125       0.162442       0.366567
        2.03354       0.204125       0.162442       0.366567
        2.04864       0.204125       0.162442       0.366567
        2.06374       0.204125       0.162442       0.366567
        2.07884       0.204125       0.162442       0.366567
        2.09394       0.204125       0.162442       0.366567
        2.10904       0.204125       0.162442       0.366567
        2.12414       0.204125       0.162442       0.366567
        2.13924       0.204125       0.162442       0.366567
        2.15434       0.204125       0.162442       0.366567
        2.16944       0.204125       0.162442       0.366567
        2.18455       0.204125       0.162442       0.366567
        2.19965       0.204125       0.162442       0.366567
        2.21475       0.204125       0.162442       0.366567
        2.22985       0.204125       0.162442       0.366567
        2.24495       0.204125       0.162442       0.366567
        2.26005       0.204125       0.162442       0.366567
        2.27515       0.204125       0.162442       0.366567
        2.29025       0.204125       0.162442       0.366567
        2.30535       0.204125       0.162442       0.366567
        2.32045       0.204125       0.162442       0.366567
        2.33556       0.204125       0.162442       0.366567
        2.35066       0.204125       0.162442       0.366567
        2.36576       0.204125       0.162442       0.366567
        2.38086       0.204125       0.162442       0.366567
        2.39596       0.204125       0.162442       0.366567
        2.41106       0.204125       0.162442       0.366567
        2.42616       0.204125       0.162442       0.366567
        2.44126       0.204125       0.162442       0.366567
        2.45636       0.204125       0.162442       0.366567
        2.47146       0.204125       0.162442       0.366567
        2.48657       0.204125       0.162442       0.366567
        2.50167       0.204125       0.162442       0.366567
        2.51677       0.204125       0.162442       0.366567
        2.53187       0.204125       0.162442       0.366567
        2.54697       0.204125       0.162442       0.366567
        2.56207       0.204125       0.162442       0.366567
        2.57717       0.204125       0.162442       0.366567
        2.59227       0.204125       0.162442       0.366567
        2.60737       0.204125       0.162442       0.366567
        2.62247       0.204125       0.162442       0.366567
        2.63758       0.204125       0.162442       0.366567
        2.65268       0.204125       0.162442       0.366567
        2.66778       0.204125       0.162442       0.366567
        2.68288       0.204125       0.162442       0.366567
        2.69798       0.204125       0.162442       0.366567
        2.71308       0.204125       0.162442       0.366567
        2.72818       0.204125       0.162442       0.366567
        2.74328       0.204125       0.162442       0.366567
        2.75838       0.204125       0.162442       0.366567
        2.77348       0.204125       0.162442       0.366567
        2.78859       0.204125       0.162442       0.366567
        2.80369       0.204125       0.162442       0.366567
        2.81879       0.204125       0.162442       0.366567
        2.83389       0.204125       0.162442       0.366567
        2.84899       0.204125       0.162442       0.366567
        2.86409       0.204125       0.162442       0.366567
        2.87919       0.204125       0.162442       0.366567
        2.89429       0.204125       0.162442       0.366567
        2.90939       0.204125       0.162442       0.366567
        2.92449       0.204125       0.162442       0.366567
         2.9396       0.204125       0.162442       0.366567
         2.9547       0.204125       0.162442       0.366567
         2.9698       0.204125       0.162442       0.366567
         2.9849       0.204125       0.162442       0.366567
            3.0       0.204125       0.162442       0.366567
