           IM.1            DS1          E(DS)
        2.33556        0.19736        0.19736
        2.35066        0.19736        0.19736
        2.36576        0.19736        0.19736
        2.38086        0.19736        0.19736
        2.39596        0.19736        0.19736
        2.41106        0.19736        0.19736
        2.42616        0.19736        0.19736
        2.44126        0.19736        0.19736
        2.45636        0.19736        0.19736
        2.47146        0.19736        0.19736
        2.48657        0.19736        0.19736
        2.50167        0.19736        0.19736
        2.51677        0.19736        0.19736
        2.53187        0.19736        0.19736
        2.54697        0.19736        0.19736
        2.56207        0.19736        0.19736
        2.57717        0.19736        0.19736
        2.59227        0.19736        0.19736
        2.60737        0.19736        0.19736
        2.62247        0.19736        0.19736
        2.63758        0.19736        0.19736
        2.65268        0.19736        0.19736
        2.66778        0.19736        0.19736
        2.68288        0.19736        0.19736
        2.69798        0.19736        0.19736
        2.71308        0.19736        0.19736
        2.72818        0.19736        0.19736
        2.74328        0.19736        0.19736
        2.75838        0.19736        0.19736
        2.77348        0.19736        0.19736
        2.78859        0.19736        0.19736
        2.80369        0.19736        0.19736
        2.81879        0.19736        0.19736
        2.83389        0.19736        0.19736
        2.84899        0.19736        0.19736
        2.86409        0.19736        0.19736
        2.87919        0.19736        0.19736
        2.89429        0.19736        0.19736
        2.90939        0.19736        0.19736
        2.92449        0.19736        0.19736
         2.9396        0.19736        0.19736
         2.9547        0.19736        0.19736
         2.9698        0.19736        0.19736
         2.9849        0.19736        0.19736
            3.0        0.19736        0.19736
