           IM.1            DS1          E(DS)
        1.14258       0.995093       0.995093
        1.15768       0.997912       0.997912
        1.17278       0.998073       0.998073
        1.18788       0.998224       0.998224
        1.20298       0.998602       0.998602
        1.21808       0.998539       0.998539
        1.23318       0.998688       0.998688
        1.24828       0.998822       0.998822
        1.26338       0.998943       0.998943
        1.27848       0.999051       0.999051
        1.29359       0.999148       0.999148
        1.30869        0.99919        0.99919
        1.32379       0.999259       0.999259
        1.33889       0.999322       0.999322
        1.35399       0.999378       0.999378
        1.36909       0.999415       0.999415
        1.38419       0.999463       0.999463
        1.39929       0.999508       0.999508
        1.41439       0.999488       0.999488
        1.42949       0.999464       0.999464
         1.4446       0.999438       0.999438
         1.4597       0.999412       0.999412
         1.4748       0.999384       0.999384
         1.4899       0.999354       0.999354
          1.505       0.999334       0.999334
         1.5201       0.999334       0.999334
         1.5352       0.999334       0.999334
         1.5503       0.999334       0.999334
         1.5654       0.999334       0.999334
        1.58051       0.999334       0.999334
        1.59561       0.999334       0.999334
        1.61071       0.999334       0.999334
        1.62581       0.999334       0.999334
        1.64091       0.999334       0.999334
        1.65601       0.999334       0.999334
        1.67111       0.999334       0.999334
        1.68621       0.999334       0.999334
        1.70131       0.999334       0.999334
        1.71641       0.999334       0.999334
        1.73152       0.999334       0.999334
        1.74662       0.999334       0.999334
        1.76172       0.999334       0.999334
        1.77682       0.999334       0.999334
        1.79192       0.999334       0.999334
        1.80702       0.999334       0.999334
        1.82212       0.999334       0.999334
        1.83722       0.999334       0.999334
        1.85232       0.999334       0.999334
        1.86742       0.999334       0.999334
        1.88253       0.999334       0.999334
        1.89763       0.999334       0.999334
        1.91273       0.999334       0.999334
        1.92783       0.999334       0.999334
        1.94293       0.999334       0.999334
        1.95803       0.999334       0.999334
        1.97313       0.999334       0.999334
        1.98823       0.999334       0.999334
        2.00333       0.999334       0.999334
        2.01843       0.999334       0.999334
        2.03354       0.999334       0.999334
        2.04864       0.999334       0.999334
        2.06374       0.999334       0.999334
        2.07884       0.999334       0.999334
        2.09394       0.999334       0.999334
        2.10904       0.999334       0.999334
        2.12414       0.999334       0.999334
        2.13924       0.999334       0.999334
        2.15434       0.999334       0.999334
        2.16944       0.999334       0.999334
        2.18455       0.999334       0.999334
        2.19965       0.999334       0.999334
        2.21475       0.999334       0.999334
        2.22985       0.999334       0.999334
        2.24495       0.999334       0.999334
        2.26005       0.999334       0.999334
        2.27515       0.999334       0.999334
        2.29025       0.999334       0.999334
        2.30535       0.999334       0.999334
        2.32045       0.999334       0.999334
        2.33556       0.999334       0.999334
        2.35066       0.999334       0.999334
        2.36576       0.999334       0.999334
        2.38086       0.999334       0.999334
        2.39596       0.999334       0.999334
        2.41106       0.999334       0.999334
        2.42616       0.999334       0.999334
        2.44126       0.999334       0.999334
        2.45636       0.999334       0.999334
        2.47146       0.999334       0.999334
        2.48657       0.999334       0.999334
        2.50167       0.999334       0.999334
        2.51677       0.999334       0.999334
        2.53187       0.999334       0.999334
        2.54697       0.999334       0.999334
        2.56207       0.999334       0.999334
        2.57717       0.999334       0.999334
        2.59227       0.999334       0.999334
        2.60737       0.999334       0.999334
        2.62247       0.999334       0.999334
        2.63758       0.999334       0.999334
        2.65268       0.999334       0.999334
        2.66778       0.999334       0.999334
        2.68288       0.999334       0.999334
        2.69798       0.999334       0.999334
        2.71308       0.999334       0.999334
        2.72818       0.999334       0.999334
        2.74328       0.999334       0.999334
        2.75838       0.999334       0.999334
        2.77348       0.999334       0.999334
        2.78859       0.999334       0.999334
        2.80369       0.999334       0.999334
        2.81879       0.999334       0.999334
        2.83389       0.999334       0.999334
        2.84899       0.999334       0.999334
        2.86409       0.999334       0.999334
        2.87919       0.999334       0.999334
        2.89429       0.999334       0.999334
        2.90939       0.999334       0.999334
        2.92449       0.999334       0.999334
         2.9396       0.999334       0.999334
         2.9547       0.999334       0.999334
         2.9698       0.999334       0.999334
         2.9849       0.999334       0.999334
            3.0       0.999334       0.999334
