           IM.1            DS1            DS2          E(DS)
        1.09727       0.334634      0.0848571       0.419491
        1.11237       0.359023      0.0974112       0.456434
        1.12747       0.385258       0.111228       0.496486
        1.14258        0.41023       0.125428       0.535658
        1.15768       0.433929       0.139909       0.573838
        1.17278       0.456366       0.154577       0.610943
        1.18788       0.477621       0.169344       0.646965
        1.20298       0.493102       0.179727       0.672829
        1.21808       0.489667       0.177007       0.666673
        1.23318       0.486191       0.174285       0.660477
        1.24828       0.482675       0.171563       0.654238
        1.26338       0.479119       0.169753       0.648871
        1.27848       0.475471       0.167019        0.64249
        1.29359       0.471831       0.164286       0.636117
        1.30869       0.479276       0.168944       0.648221
        1.32379       0.494412       0.178125       0.672537
        1.33889       0.509014       0.189232       0.698247
        1.35399       0.523096       0.199377       0.722473
        1.36909       0.536672         0.2095       0.746172
        1.38419       0.549755       0.219588       0.769343
        1.39929       0.562362       0.229619        0.79198
        1.41439        0.55143       0.199054       0.750484
        1.42949         0.5361       0.163671       0.699771
         1.4446       0.516262       0.126243       0.642504
         1.4597       0.490076      0.0885922       0.578668
         1.4748       0.455143      0.0538184       0.508961
         1.4899       0.407537      0.0260502       0.433587
          1.505       0.366192      0.0132389       0.379431
         1.5201       0.366192      0.0132389       0.379431
         1.5352       0.366192      0.0132389       0.379431
         1.5503       0.366192      0.0132389       0.379431
         1.5654       0.366192      0.0132389       0.379431
        1.58051       0.366192      0.0132389       0.379431
        1.59561       0.366192      0.0132389       0.379431
        1.61071       0.366192      0.0132389       0.379431
        1.62581       0.366192      0.0132389       0.379431
        1.64091       0.366192      0.0132389       0.379431
        1.65601       0.366192      0.0132389       0.379431
        1.67111       0.366192      0.0132389       0.379431
        1.68621       0.366192      0.0132389       0.379431
        1.70131       0.366192      0.0132389       0.379431
        1.71641       0.366192      0.0132389       0.379431
        1.73152       0.366192      0.0132389       0.379431
        1.74662       0.366192      0.0132389       0.379431
        1.76172       0.366192      0.0132389       0.379431
        1.77682       0.366192      0.0132389       0.379431
        1.79192       0.366192      0.0132389       0.379431
        1.80702       0.366192      0.0132389       0.379431
        1.82212       0.366192      0.0132389       0.379431
        1.83722       0.366192      0.0132389       0.379431
        1.85232       0.366192      0.0132389       0.379431
        1.86742       0.366192      0.0132389       0.379431
        1.88253       0.366192      0.0132389       0.379431
        1.89763       0.366192      0.0132389       0.379431
        1.91273       0.366192      0.0132389       0.379431
        1.92783       0.366192      0.0132389       0.379431
        1.94293       0.366192      0.0132389       0.379431
        1.95803       0.366192      0.0132389       0.379431
        1.97313       0.366192      0.0132389       0.379431
        1.98823       0.366192      0.0132389       0.379431
        2.00333       0.366192      0.0132389       0.379431
        2.01843       0.366192      0.0132389       0.379431
        2.03354       0.366192      0.0132389       0.379431
        2.04864       0.366192      0.0132389       0.379431
        2.06374       0.366192      0.0132389       0.379431
        2.07884       0.366192      0.0132389       0.379431
        2.09394       0.366192      0.0132389       0.379431
        2.10904       0.366192      0.0132389       0.379431
        2.12414       0.366192      0.0132389       0.379431
        2.13924       0.366192      0.0132389       0.379431
        2.15434       0.366192      0.0132389       0.379431
        2.16944       0.366192      0.0132389       0.379431
        2.18455       0.366192      0.0132389       0.379431
        2.19965       0.366192      0.0132389       0.379431
        2.21475       0.366192      0.0132389       0.379431
        2.22985       0.366192      0.0132389       0.379431
        2.24495       0.366192      0.0132389       0.379431
        2.26005       0.366192      0.0132389       0.379431
        2.27515       0.366192      0.0132389       0.379431
        2.29025       0.366192      0.0132389       0.379431
        2.30535       0.366192      0.0132389       0.379431
        2.32045       0.366192      0.0132389       0.379431
        2.33556       0.366192      0.0132389       0.379431
        2.35066       0.366192      0.0132389       0.379431
        2.36576       0.366192      0.0132389       0.379431
        2.38086       0.366192      0.0132389       0.379431
        2.39596       0.366192      0.0132389       0.379431
        2.41106       0.366192      0.0132389       0.379431
        2.42616       0.366192      0.0132389       0.379431
        2.44126       0.366192      0.0132389       0.379431
        2.45636       0.366192      0.0132389       0.379431
        2.47146       0.366192      0.0132389       0.379431
        2.48657       0.366192      0.0132389       0.379431
        2.50167       0.366192      0.0132389       0.379431
        2.51677       0.366192      0.0132389       0.379431
        2.53187       0.366192      0.0132389       0.379431
        2.54697       0.366192      0.0132389       0.379431
        2.56207       0.366192      0.0132389       0.379431
        2.57717       0.366192      0.0132389       0.379431
        2.59227       0.366192      0.0132389       0.379431
        2.60737       0.366192      0.0132389       0.379431
        2.62247       0.366192      0.0132389       0.379431
        2.63758       0.366192      0.0132389       0.379431
        2.65268       0.366192      0.0132389       0.379431
        2.66778       0.366192      0.0132389       0.379431
        2.68288       0.366192      0.0132389       0.379431
        2.69798       0.366192      0.0132389       0.379431
        2.71308       0.366192      0.0132389       0.379431
        2.72818       0.366192      0.0132389       0.379431
        2.74328       0.366192      0.0132389       0.379431
        2.75838       0.366192      0.0132389       0.379431
        2.77348       0.366192      0.0132389       0.379431
        2.78859       0.366192      0.0132389       0.379431
        2.80369       0.366192      0.0132389       0.379431
        2.81879       0.366192      0.0132389       0.379431
        2.83389       0.366192      0.0132389       0.379431
        2.84899       0.366192      0.0132389       0.379431
        2.86409       0.366192      0.0132389       0.379431
        2.87919       0.366192      0.0132389       0.379431
        2.89429       0.366192      0.0132389       0.379431
        2.90939       0.366192      0.0132389       0.379431
        2.92449       0.366192      0.0132389       0.379431
         2.9396       0.366192      0.0132389       0.379431
         2.9547       0.366192      0.0132389       0.379431
         2.9698       0.366192      0.0132389       0.379431
         2.9849       0.366192      0.0132389       0.379431
            3.0       0.366192      0.0132389       0.379431
