            EDP         mean_x        sd_ln_x
         0.0585    1.28843e+05            0.2
          0.059    1.28843e+05            0.2
         0.0595    1.28843e+05            0.2
           0.06    1.28843e+05            0.2
         0.0605    1.28843e+05            0.2
          0.061    1.28843e+05            0.2
         0.0615    1.28843e+05            0.2
          0.062    1.28843e+05            0.2
         0.0625    1.28843e+05            0.2
          0.063    1.28843e+05            0.2
         0.0635    1.28843e+05            0.2
          0.064    1.28843e+05            0.2
         0.0645    1.28843e+05            0.2
          0.065    1.28843e+05            0.2
         0.0655    1.28843e+05            0.2
          0.066    1.28843e+05            0.2
         0.0665    1.28843e+05            0.2
          0.067    1.28843e+05            0.2
         0.0675    1.28843e+05            0.2
          0.068    1.28843e+05            0.2
         0.0685    1.28843e+05            0.2
          0.069    1.28843e+05            0.2
         0.0695    1.28843e+05            0.2
           0.07    1.28843e+05            0.2
         0.0705    1.28843e+05            0.2
          0.071    1.28843e+05            0.2
         0.0715    1.28843e+05            0.2
          0.072    1.28843e+05            0.2
         0.0725    1.28843e+05            0.2
          0.073    1.28843e+05            0.2
         0.0735    1.28843e+05            0.2
          0.074    1.28843e+05            0.2
         0.0745    1.28843e+05            0.2
          0.075    1.28843e+05            0.2
         0.0755    1.28843e+05            0.2
          0.076    1.28843e+05            0.2
         0.0765    1.28843e+05            0.2
          0.077    1.28843e+05            0.2
         0.0775    1.28843e+05            0.2
          0.078    1.28843e+05            0.2
         0.0785    1.28843e+05            0.2
          0.079    1.28843e+05            0.2
         0.0795    1.28843e+05            0.2
           0.08    1.28843e+05            0.2
         0.0805    1.28843e+05            0.2
          0.081    1.28843e+05            0.2
         0.0815    1.28843e+05            0.2
          0.082    1.28843e+05            0.2
         0.0825    1.28843e+05            0.2
          0.083    1.28843e+05            0.2
         0.0835    1.28843e+05            0.2
          0.084    1.28843e+05            0.2
         0.0845    1.28843e+05            0.2
          0.085    1.28843e+05            0.2
         0.0855    1.28843e+05            0.2
          0.086    1.28843e+05            0.2
         0.0865    1.28843e+05            0.2
          0.087    1.28843e+05            0.2
         0.0875    1.28843e+05            0.2
          0.088    1.28843e+05            0.2
         0.0885    1.28843e+05            0.2
          0.089    1.28843e+05            0.2
         0.0895    1.28843e+05            0.2
           0.09    1.28843e+05            0.2
         0.0905    1.28843e+05            0.2
          0.091    1.28843e+05            0.2
         0.0915    1.28843e+05            0.2
          0.092    1.28843e+05            0.2
         0.0925    1.28843e+05            0.2
          0.093    1.28843e+05            0.2
         0.0935    1.28843e+05            0.2
          0.094    1.28843e+05            0.2
         0.0945    1.28843e+05            0.2
          0.095    1.28843e+05            0.2
         0.0955    1.28843e+05            0.2
          0.096    1.28843e+05            0.2
         0.0965    1.28843e+05            0.2
          0.097    1.28843e+05            0.2
         0.0975    1.28843e+05            0.2
          0.098    1.28843e+05            0.2
         0.0985    1.28843e+05            0.2
          0.099    1.28843e+05            0.2
         0.0995    1.28843e+05            0.2
            0.1    1.28843e+05            0.2
