           IM.1            DS1            DS2          E(DS)
        1.79192       0.177309      0.0952724       0.272581
        1.80702       0.177309      0.0952724       0.272581
        1.82212       0.177309      0.0952724       0.272581
        1.83722       0.177309      0.0952724       0.272581
        1.85232       0.177309      0.0952724       0.272581
        1.86742       0.177309      0.0952724       0.272581
        1.88253       0.177309      0.0952724       0.272581
        1.89763       0.177309      0.0952724       0.272581
        1.91273       0.177309      0.0952724       0.272581
        1.92783       0.177309      0.0952724       0.272581
        1.94293       0.177309      0.0952724       0.272581
        1.95803       0.177309      0.0952724       0.272581
        1.97313       0.177309      0.0952724       0.272581
        1.98823       0.177309      0.0952724       0.272581
        2.00333       0.177309      0.0952724       0.272581
        2.01843       0.177309      0.0952724       0.272581
        2.03354       0.177309      0.0952724       0.272581
        2.04864       0.177309      0.0952724       0.272581
        2.06374       0.177309      0.0952724       0.272581
        2.07884       0.177309      0.0952724       0.272581
        2.09394       0.177309      0.0952724       0.272581
        2.10904       0.177309      0.0952724       0.272581
        2.12414       0.177309      0.0952724       0.272581
        2.13924       0.177309      0.0952724       0.272581
        2.15434       0.177309      0.0952724       0.272581
        2.16944       0.177309      0.0952724       0.272581
        2.18455       0.177309      0.0952724       0.272581
        2.19965       0.177309      0.0952724       0.272581
        2.21475       0.177309      0.0952724       0.272581
        2.22985       0.177309      0.0952724       0.272581
        2.24495       0.177309      0.0952724       0.272581
        2.26005       0.177309      0.0952724       0.272581
        2.27515       0.177309      0.0952724       0.272581
        2.29025       0.177309      0.0952724       0.272581
        2.30535       0.177309      0.0952724       0.272581
        2.32045       0.177309      0.0952724       0.272581
        2.33556       0.177309      0.0952724       0.272581
        2.35066       0.177309      0.0952724       0.272581
        2.36576       0.177309      0.0952724       0.272581
        2.38086       0.177309      0.0952724       0.272581
        2.39596       0.177309      0.0952724       0.272581
        2.41106       0.177309      0.0952724       0.272581
        2.42616       0.177309      0.0952724       0.272581
        2.44126       0.177309      0.0952724       0.272581
        2.45636       0.177309      0.0952724       0.272581
        2.47146       0.177309      0.0952724       0.272581
        2.48657       0.177309      0.0952724       0.272581
        2.50167       0.177309      0.0952724       0.272581
        2.51677       0.177309      0.0952724       0.272581
        2.53187       0.177309      0.0952724       0.272581
        2.54697       0.177309      0.0952724       0.272581
        2.56207       0.177309      0.0952724       0.272581
        2.57717       0.177309      0.0952724       0.272581
        2.59227       0.177309      0.0952724       0.272581
        2.60737       0.177309      0.0952724       0.272581
        2.62247       0.177309      0.0952724       0.272581
        2.63758       0.177309      0.0952724       0.272581
        2.65268       0.177309      0.0952724       0.272581
        2.66778       0.177309      0.0952724       0.272581
        2.68288       0.177309      0.0952724       0.272581
        2.69798       0.177309      0.0952724       0.272581
        2.71308       0.177309      0.0952724       0.272581
        2.72818       0.177309      0.0952724       0.272581
        2.74328       0.177309      0.0952724       0.272581
        2.75838       0.177309      0.0952724       0.272581
        2.77348       0.177309      0.0952724       0.272581
        2.78859       0.177309      0.0952724       0.272581
        2.80369       0.177309      0.0952724       0.272581
        2.81879       0.177309      0.0952724       0.272581
        2.83389       0.177309      0.0952724       0.272581
        2.84899       0.177309      0.0952724       0.272581
        2.86409       0.177309      0.0952724       0.272581
        2.87919       0.177309      0.0952724       0.272581
        2.89429       0.177309      0.0952724       0.272581
        2.90939       0.177309      0.0952724       0.272581
        2.92449       0.177309      0.0952724       0.272581
         2.9396       0.177309      0.0952724       0.272581
         2.9547       0.177309      0.0952724       0.272581
         2.9698       0.177309      0.0952724       0.272581
         2.9849       0.177309      0.0952724       0.272581
            3.0       0.177309      0.0952724       0.272581
