           IM.1            DS1            DS2          E(DS)
         1.4597       0.999981       0.992307        1.99229
         1.4748            1.0       0.995441        1.99544
         1.4899        1.00016       0.997683        1.99784
          1.505        1.00011       0.998571        1.99869
         1.5201        1.00011       0.998571        1.99869
         1.5352        1.00011       0.998571        1.99869
         1.5503        1.00011       0.998571        1.99869
         1.5654        1.00011       0.998571        1.99869
        1.58051        1.00011       0.998571        1.99869
        1.59561        1.00011       0.998571        1.99869
        1.61071        1.00011       0.998571        1.99869
        1.62581        1.00011       0.998571        1.99869
        1.64091        1.00011       0.998571        1.99869
        1.65601        1.00011       0.998571        1.99869
        1.67111        1.00011       0.998571        1.99869
        1.68621        1.00011       0.998571        1.99869
        1.70131        1.00011       0.998571        1.99869
        1.71641        1.00011       0.998571        1.99869
        1.73152        1.00011       0.998571        1.99869
        1.74662        1.00011       0.998571        1.99869
        1.76172        1.00011       0.998571        1.99869
        1.77682        1.00011       0.998571        1.99869
        1.79192        1.00011       0.998571        1.99869
        1.80702        1.00011       0.998571        1.99869
        1.82212        1.00011       0.998571        1.99869
        1.83722        1.00011       0.998571        1.99869
        1.85232        1.00011       0.998571        1.99869
        1.86742        1.00011       0.998571        1.99869
        1.88253        1.00011       0.998571        1.99869
        1.89763        1.00011       0.998571        1.99869
        1.91273        1.00011       0.998571        1.99869
        1.92783        1.00011       0.998571        1.99869
        1.94293        1.00011       0.998571        1.99869
        1.95803        1.00011       0.998571        1.99869
        1.97313        1.00011       0.998571        1.99869
        1.98823        1.00011       0.998571        1.99869
        2.00333        1.00011       0.998571        1.99869
        2.01843        1.00011       0.998571        1.99869
        2.03354        1.00011       0.998571        1.99869
        2.04864        1.00011       0.998571        1.99869
        2.06374        1.00011       0.998571        1.99869
        2.07884        1.00011       0.998571        1.99869
        2.09394        1.00011       0.998571        1.99869
        2.10904        1.00011       0.998571        1.99869
        2.12414        1.00011       0.998571        1.99869
        2.13924        1.00011       0.998571        1.99869
        2.15434        1.00011       0.998571        1.99869
        2.16944        1.00011       0.998571        1.99869
        2.18455        1.00011       0.998571        1.99869
        2.19965        1.00011       0.998571        1.99869
        2.21475        1.00011       0.998571        1.99869
        2.22985        1.00011       0.998571        1.99869
        2.24495        1.00011       0.998571        1.99869
        2.26005        1.00011       0.998571        1.99869
        2.27515        1.00011       0.998571        1.99869
        2.29025        1.00011       0.998571        1.99869
        2.30535        1.00011       0.998571        1.99869
        2.32045        1.00011       0.998571        1.99869
        2.33556        1.00011       0.998571        1.99869
        2.35066        1.00011       0.998571        1.99869
        2.36576        1.00011       0.998571        1.99869
        2.38086        1.00011       0.998571        1.99869
        2.39596        1.00011       0.998571        1.99869
        2.41106        1.00011       0.998571        1.99869
        2.42616        1.00011       0.998571        1.99869
        2.44126        1.00011       0.998571        1.99869
        2.45636        1.00011       0.998571        1.99869
        2.47146        1.00011       0.998571        1.99869
        2.48657        1.00011       0.998571        1.99869
        2.50167        1.00011       0.998571        1.99869
        2.51677        1.00011       0.998571        1.99869
        2.53187        1.00011       0.998571        1.99869
        2.54697        1.00011       0.998571        1.99869
        2.56207        1.00011       0.998571        1.99869
        2.57717        1.00011       0.998571        1.99869
        2.59227        1.00011       0.998571        1.99869
        2.60737        1.00011       0.998571        1.99869
        2.62247        1.00011       0.998571        1.99869
        2.63758        1.00011       0.998571        1.99869
        2.65268        1.00011       0.998571        1.99869
        2.66778        1.00011       0.998571        1.99869
        2.68288        1.00011       0.998571        1.99869
        2.69798        1.00011       0.998571        1.99869
        2.71308        1.00011       0.998571        1.99869
        2.72818        1.00011       0.998571        1.99869
        2.74328        1.00011       0.998571        1.99869
        2.75838        1.00011       0.998571        1.99869
        2.77348        1.00011       0.998571        1.99869
        2.78859        1.00011       0.998571        1.99869
        2.80369        1.00011       0.998571        1.99869
        2.81879        1.00011       0.998571        1.99869
        2.83389        1.00011       0.998571        1.99869
        2.84899        1.00011       0.998571        1.99869
        2.86409        1.00011       0.998571        1.99869
        2.87919        1.00011       0.998571        1.99869
        2.89429        1.00011       0.998571        1.99869
        2.90939        1.00011       0.998571        1.99869
        2.92449        1.00011       0.998571        1.99869
         2.9396        1.00011       0.998571        1.99869
         2.9547        1.00011       0.998571        1.99869
         2.9698        1.00011       0.998571        1.99869
         2.9849        1.00011       0.998571        1.99869
            3.0        1.00011       0.998571        1.99869
