           IM.1            DS1          E(DS)
        2.29025       0.954684       0.954684
        2.30535       0.954684       0.954684
        2.32045       0.954684       0.954684
        2.33556       0.954684       0.954684
        2.35066       0.954684       0.954684
        2.36576       0.954684       0.954684
        2.38086       0.954684       0.954684
        2.39596       0.954684       0.954684
        2.41106       0.954684       0.954684
        2.42616       0.954684       0.954684
        2.44126       0.954684       0.954684
        2.45636       0.954684       0.954684
        2.47146       0.954684       0.954684
        2.48657       0.954684       0.954684
        2.50167       0.954684       0.954684
        2.51677       0.954684       0.954684
        2.53187       0.954684       0.954684
        2.54697       0.954684       0.954684
        2.56207       0.954684       0.954684
        2.57717       0.954684       0.954684
        2.59227       0.954684       0.954684
        2.60737       0.954684       0.954684
        2.62247       0.954684       0.954684
        2.63758       0.954684       0.954684
        2.65268       0.954684       0.954684
        2.66778       0.954684       0.954684
        2.68288       0.954684       0.954684
        2.69798       0.954684       0.954684
        2.71308       0.954684       0.954684
        2.72818       0.954684       0.954684
        2.74328       0.954684       0.954684
        2.75838       0.954684       0.954684
        2.77348       0.954684       0.954684
        2.78859       0.954684       0.954684
        2.80369       0.954684       0.954684
        2.81879       0.954684       0.954684
        2.83389       0.954684       0.954684
        2.84899       0.954684       0.954684
        2.86409       0.954684       0.954684
        2.87919       0.954684       0.954684
        2.89429       0.954684       0.954684
        2.90939       0.954684       0.954684
        2.92449       0.954684       0.954684
         2.9396       0.954684       0.954684
         2.9547       0.954684       0.954684
         2.9698       0.954684       0.954684
         2.9849       0.954684       0.954684
            3.0       0.954684       0.954684
