           IM.1            DS1            DS2          E(DS)
       0.946263       0.947856       0.623364        1.57122
       0.961364        0.94795       0.627955         1.5759
       0.976465       0.947863       0.632685        1.58055
       0.991566       0.947892       0.637099        1.58499
        1.00667       0.946501       0.633973        1.58047
        1.02177       0.937128       0.621149        1.55828
        1.03687       0.939737       0.607774        1.54751
        1.05197        0.93591        0.59415        1.53006
        1.06707       0.931782       0.579964        1.51175
        1.08217       0.927327       0.565317        1.49264
        1.09727        0.92262        0.55021        1.47283
        1.11237       0.921216       0.550984         1.4722
        1.12747       0.920697       0.555189        1.47589
        1.14258       0.920116       0.559188         1.4793
        1.15768       0.919422       0.563135        1.48256
        1.17278       0.918729       0.566982        1.48571
        1.18788       0.918018       0.570648        1.48867
        1.20298       0.918392       0.575747        1.49414
        1.21808       0.923364       0.587076        1.51044
        1.23318        0.92808       0.598266        1.52635
        1.24828       0.932551       0.609186        1.54174
        1.26338       0.936785       0.620076        1.55686
        1.27848       0.940793       0.630814        1.57161
        1.29359       0.944584       0.641393        1.58598
        1.30869       0.948684       0.656474        1.60516
        1.32379       0.952995       0.674157        1.62715
        1.33889       0.956851       0.690847         1.6477
        1.35399       0.960305        0.70655        1.66685
        1.36909       0.963402       0.721372        1.68477
        1.38419       0.966183       0.735331        1.70151
        1.39929       0.968698       0.748464        1.71716
        1.41439       0.969095       0.752533        1.72163
        1.42949       0.969374       0.756058        1.72543
         1.4446       0.969631       0.759464         1.7291
         1.4597       0.969838       0.762754        1.73259
         1.4748       0.970055       0.765948          1.736
         1.4899       0.970253       0.768987        1.73924
          1.505       0.970377       0.770983        1.74136
         1.5201       0.970377       0.770983        1.74136
         1.5352       0.970377       0.770983        1.74136
         1.5503       0.970377       0.770983        1.74136
         1.5654       0.970377       0.770983        1.74136
        1.58051       0.970377       0.770983        1.74136
        1.59561       0.970377       0.770983        1.74136
        1.61071       0.970377       0.770983        1.74136
        1.62581       0.970377       0.770983        1.74136
        1.64091       0.970377       0.770983        1.74136
        1.65601       0.970377       0.770983        1.74136
        1.67111       0.970377       0.770983        1.74136
        1.68621       0.970377       0.770983        1.74136
        1.70131       0.970377       0.770983        1.74136
        1.71641       0.970377       0.770983        1.74136
        1.73152       0.970377       0.770983        1.74136
        1.74662       0.970377       0.770983        1.74136
        1.76172       0.970377       0.770983        1.74136
        1.77682       0.970377       0.770983        1.74136
        1.79192       0.970377       0.770983        1.74136
        1.80702       0.970377       0.770983        1.74136
        1.82212       0.970377       0.770983        1.74136
        1.83722       0.970377       0.770983        1.74136
        1.85232       0.970377       0.770983        1.74136
        1.86742       0.970377       0.770983        1.74136
        1.88253       0.970377       0.770983        1.74136
        1.89763       0.970377       0.770983        1.74136
        1.91273       0.970377       0.770983        1.74136
        1.92783       0.970377       0.770983        1.74136
        1.94293       0.970377       0.770983        1.74136
        1.95803       0.970377       0.770983        1.74136
        1.97313       0.970377       0.770983        1.74136
        1.98823       0.970377       0.770983        1.74136
        2.00333       0.970377       0.770983        1.74136
        2.01843       0.970377       0.770983        1.74136
        2.03354       0.970377       0.770983        1.74136
        2.04864       0.970377       0.770983        1.74136
        2.06374       0.970377       0.770983        1.74136
        2.07884       0.970377       0.770983        1.74136
        2.09394       0.970377       0.770983        1.74136
        2.10904       0.970377       0.770983        1.74136
        2.12414       0.970377       0.770983        1.74136
        2.13924       0.970377       0.770983        1.74136
        2.15434       0.970377       0.770983        1.74136
        2.16944       0.970377       0.770983        1.74136
        2.18455       0.970377       0.770983        1.74136
        2.19965       0.970377       0.770983        1.74136
        2.21475       0.970377       0.770983        1.74136
        2.22985       0.970377       0.770983        1.74136
        2.24495       0.970377       0.770983        1.74136
        2.26005       0.970377       0.770983        1.74136
        2.27515       0.970377       0.770983        1.74136
        2.29025       0.970377       0.770983        1.74136
        2.30535       0.970377       0.770983        1.74136
        2.32045       0.970377       0.770983        1.74136
        2.33556       0.970377       0.770983        1.74136
        2.35066       0.970377       0.770983        1.74136
        2.36576       0.970377       0.770983        1.74136
        2.38086       0.970377       0.770983        1.74136
        2.39596       0.970377       0.770983        1.74136
        2.41106       0.970377       0.770983        1.74136
        2.42616       0.970377       0.770983        1.74136
        2.44126       0.970377       0.770983        1.74136
        2.45636       0.970377       0.770983        1.74136
        2.47146       0.970377       0.770983        1.74136
        2.48657       0.970377       0.770983        1.74136
        2.50167       0.970377       0.770983        1.74136
        2.51677       0.970377       0.770983        1.74136
        2.53187       0.970377       0.770983        1.74136
        2.54697       0.970377       0.770983        1.74136
        2.56207       0.970377       0.770983        1.74136
        2.57717       0.970377       0.770983        1.74136
        2.59227       0.970377       0.770983        1.74136
        2.60737       0.970377       0.770983        1.74136
        2.62247       0.970377       0.770983        1.74136
        2.63758       0.970377       0.770983        1.74136
        2.65268       0.970377       0.770983        1.74136
        2.66778       0.970377       0.770983        1.74136
        2.68288       0.970377       0.770983        1.74136
        2.69798       0.970377       0.770983        1.74136
        2.71308       0.970377       0.770983        1.74136
        2.72818       0.970377       0.770983        1.74136
        2.74328       0.970377       0.770983        1.74136
        2.75838       0.970377       0.770983        1.74136
        2.77348       0.970377       0.770983        1.74136
        2.78859       0.970377       0.770983        1.74136
        2.80369       0.970377       0.770983        1.74136
        2.81879       0.970377       0.770983        1.74136
        2.83389       0.970377       0.770983        1.74136
        2.84899       0.970377       0.770983        1.74136
        2.86409       0.970377       0.770983        1.74136
        2.87919       0.970377       0.770983        1.74136
        2.89429       0.970377       0.770983        1.74136
        2.90939       0.970377       0.770983        1.74136
        2.92449       0.970377       0.770983        1.74136
         2.9396       0.970377       0.770983        1.74136
         2.9547       0.970377       0.770983        1.74136
         2.9698       0.970377       0.770983        1.74136
         2.9849       0.970377       0.770983        1.74136
            3.0       0.970377       0.770983        1.74136
