           IM.1            DS1            DS2          E(DS)
        2.53187        0.15091       0.116187       0.267097
        2.54697        0.15091       0.116187       0.267097
        2.56207        0.15091       0.116187       0.267097
        2.57717        0.15091       0.116187       0.267097
        2.59227        0.15091       0.116187       0.267097
        2.60737        0.15091       0.116187       0.267097
        2.62247        0.15091       0.116187       0.267097
        2.63758        0.15091       0.116187       0.267097
        2.65268        0.15091       0.116187       0.267097
        2.66778        0.15091       0.116187       0.267097
        2.68288        0.15091       0.116187       0.267097
        2.69798        0.15091       0.116187       0.267097
        2.71308        0.15091       0.116187       0.267097
        2.72818        0.15091       0.116187       0.267097
        2.74328        0.15091       0.116187       0.267097
        2.75838        0.15091       0.116187       0.267097
        2.77348        0.15091       0.116187       0.267097
        2.78859        0.15091       0.116187       0.267097
        2.80369        0.15091       0.116187       0.267097
        2.81879        0.15091       0.116187       0.267097
        2.83389        0.15091       0.116187       0.267097
        2.84899        0.15091       0.116187       0.267097
        2.86409        0.15091       0.116187       0.267097
        2.87919        0.15091       0.116187       0.267097
        2.89429        0.15091       0.116187       0.267097
        2.90939        0.15091       0.116187       0.267097
        2.92449        0.15091       0.116187       0.267097
         2.9396        0.15091       0.116187       0.267097
         2.9547        0.15091       0.116187       0.267097
         2.9698        0.15091       0.116187       0.267097
         2.9849        0.15091       0.116187       0.267097
            3.0        0.15091       0.116187       0.267097
