           IM.1            DS1            DS2          E(DS)
        2.59227        1.00003       0.999698        1.99972
        2.60737        1.00003       0.999698        1.99972
        2.62247        1.00003       0.999698        1.99972
        2.63758        1.00003       0.999698        1.99972
        2.65268        1.00003       0.999698        1.99972
        2.66778        1.00003       0.999698        1.99972
        2.68288        1.00003       0.999698        1.99972
        2.69798        1.00003       0.999698        1.99972
        2.71308        1.00003       0.999698        1.99972
        2.72818        1.00003       0.999698        1.99972
        2.74328        1.00003       0.999698        1.99972
        2.75838        1.00003       0.999698        1.99972
        2.77348        1.00003       0.999698        1.99972
        2.78859        1.00003       0.999698        1.99972
        2.80369        1.00003       0.999698        1.99972
        2.81879        1.00003       0.999698        1.99972
        2.83389        1.00003       0.999698        1.99972
        2.84899        1.00003       0.999698        1.99972
        2.86409        1.00003       0.999698        1.99972
        2.87919        1.00003       0.999698        1.99972
        2.89429        1.00003       0.999698        1.99972
        2.90939        1.00003       0.999698        1.99972
        2.92449        1.00003       0.999698        1.99972
         2.9396        1.00003       0.999698        1.99972
         2.9547        1.00003       0.999698        1.99972
         2.9698        1.00003       0.999698        1.99972
         2.9849        1.00003       0.999698        1.99972
            3.0        1.00003       0.999698        1.99972
