           IM.1            DS1          E(DS)
        2.84899       0.334436       0.334436
        2.86409       0.334436       0.334436
        2.87919       0.334436       0.334436
        2.89429       0.334436       0.334436
        2.90939       0.334436       0.334436
        2.92449       0.334436       0.334436
         2.9396       0.334436       0.334436
         2.9547       0.334436       0.334436
         2.9698       0.334436       0.334436
         2.9849       0.334436       0.334436
            3.0       0.334436       0.334436
