           IM.1            DS1          E(DS)
       0.976465       0.473878       0.473878
       0.991566       0.470879       0.470879
        1.00667        0.48123        0.48123
        1.02177       0.505325       0.505325
        1.03687       0.525434       0.525434
        1.05197       0.542186       0.542186
        1.06707       0.556273       0.556273
        1.08217       0.568182       0.568182
        1.09727       0.578299       0.578299
        1.11237       0.608928       0.608928
        1.12747       0.641692       0.641692
        1.14258       0.671817       0.671817
        1.15768       0.699441       0.699441
        1.17278       0.724908       0.724908
        1.18788       0.748328       0.748328
        1.20298       0.763506       0.763506
        1.21808       0.751018       0.751018
        1.23318        0.73651        0.73651
        1.24828       0.719633       0.719633
        1.26338       0.699873       0.699873
        1.27848       0.676733       0.676733
        1.29359       0.649519       0.649519
        1.30869       0.664966       0.664966
        1.32379       0.706232       0.706232
        1.33889        0.73915        0.73915
        1.35399       0.765506       0.765506
        1.36909       0.786796       0.786796
        1.38419       0.804093       0.804093
        1.39929       0.818265       0.818265
        1.41439        0.82391        0.82391
        1.42949       0.828829       0.828829
         1.4446       0.833128       0.833128
         1.4597       0.836065       0.836065
         1.4748       0.836466       0.836466
         1.4899       0.831537       0.831537
          1.505       0.822847       0.822847
         1.5201       0.822847       0.822847
         1.5352       0.822847       0.822847
         1.5503       0.822847       0.822847
         1.5654       0.822847       0.822847
        1.58051       0.822847       0.822847
        1.59561       0.822847       0.822847
        1.61071       0.822847       0.822847
        1.62581       0.822847       0.822847
        1.64091       0.822847       0.822847
        1.65601       0.822847       0.822847
        1.67111       0.822847       0.822847
        1.68621       0.822847       0.822847
        1.70131       0.822847       0.822847
        1.71641       0.822847       0.822847
        1.73152       0.822847       0.822847
        1.74662       0.822847       0.822847
        1.76172       0.822847       0.822847
        1.77682       0.822847       0.822847
        1.79192       0.822847       0.822847
        1.80702       0.822847       0.822847
        1.82212       0.822847       0.822847
        1.83722       0.822847       0.822847
        1.85232       0.822847       0.822847
        1.86742       0.822847       0.822847
        1.88253       0.822847       0.822847
        1.89763       0.822847       0.822847
        1.91273       0.822847       0.822847
        1.92783       0.822847       0.822847
        1.94293       0.822847       0.822847
        1.95803       0.822847       0.822847
        1.97313       0.822847       0.822847
        1.98823       0.822847       0.822847
        2.00333       0.822847       0.822847
        2.01843       0.822847       0.822847
        2.03354       0.822847       0.822847
        2.04864       0.822847       0.822847
        2.06374       0.822847       0.822847
        2.07884       0.822847       0.822847
        2.09394       0.822847       0.822847
        2.10904       0.822847       0.822847
        2.12414       0.822847       0.822847
        2.13924       0.822847       0.822847
        2.15434       0.822847       0.822847
        2.16944       0.822847       0.822847
        2.18455       0.822847       0.822847
        2.19965       0.822847       0.822847
        2.21475       0.822847       0.822847
        2.22985       0.822847       0.822847
        2.24495       0.822847       0.822847
        2.26005       0.822847       0.822847
        2.27515       0.822847       0.822847
        2.29025       0.822847       0.822847
        2.30535       0.822847       0.822847
        2.32045       0.822847       0.822847
        2.33556       0.822847       0.822847
        2.35066       0.822847       0.822847
        2.36576       0.822847       0.822847
        2.38086       0.822847       0.822847
        2.39596       0.822847       0.822847
        2.41106       0.822847       0.822847
        2.42616       0.822847       0.822847
        2.44126       0.822847       0.822847
        2.45636       0.822847       0.822847
        2.47146       0.822847       0.822847
        2.48657       0.822847       0.822847
        2.50167       0.822847       0.822847
        2.51677       0.822847       0.822847
        2.53187       0.822847       0.822847
        2.54697       0.822847       0.822847
        2.56207       0.822847       0.822847
        2.57717       0.822847       0.822847
        2.59227       0.822847       0.822847
        2.60737       0.822847       0.822847
        2.62247       0.822847       0.822847
        2.63758       0.822847       0.822847
        2.65268       0.822847       0.822847
        2.66778       0.822847       0.822847
        2.68288       0.822847       0.822847
        2.69798       0.822847       0.822847
        2.71308       0.822847       0.822847
        2.72818       0.822847       0.822847
        2.74328       0.822847       0.822847
        2.75838       0.822847       0.822847
        2.77348       0.822847       0.822847
        2.78859       0.822847       0.822847
        2.80369       0.822847       0.822847
        2.81879       0.822847       0.822847
        2.83389       0.822847       0.822847
        2.84899       0.822847       0.822847
        2.86409       0.822847       0.822847
        2.87919       0.822847       0.822847
        2.89429       0.822847       0.822847
        2.90939       0.822847       0.822847
        2.92449       0.822847       0.822847
         2.9396       0.822847       0.822847
         2.9547       0.822847       0.822847
         2.9698       0.822847       0.822847
         2.9849       0.822847       0.822847
            3.0       0.822847       0.822847
